Iteration	Posterior	Likelihood	Prior	r1	r2
22500	-12.1135	-17.9764	5.86289	0.005855682	0.0005729977
23000	-9.718	-15.6733	5.95528	0.0008917832	0.0009174277
23500	-7.8688	-13.8395	5.97071	0.0006896421	0.000347967
24000	-7.65601	-13.6314	5.97535	0.0004552411	0.0003506456
24500	-7.93038	-13.9011	5.97068	0.0005205787	0.000518755
25000	-8.46655	-14.4544	5.98788	5.476161e-05	0.0001243813
25500	-8.76303	-14.7186	5.95553	0.001157712	0.0006389719
26000	-10.1595	-16.0847	5.92526	0.002543729	0.0007666361
26500	-7.6596	-13.6351	5.97546	0.0003358469	0.0004643076
27000	-7.47204	-13.4538	5.98181	0.0001916387	0.0002911491
27500	-7.41777	-13.3992	5.98146	0.0001773985	0.0003228809
28000	-11.781	-17.6722	5.89126	0.004773015	0.0002372633
28500	-13.9833	-19.8422	5.85888	0.005188111	0.001441213
29000	-7.79031	-13.7693	5.97898	2.759054e-05	0.0005967348
29500	-8.03535	-14.0036	5.96827	0.0006353835	0.0005242387
30000	-12.2593	-18.0998	5.84044	0.007394403	0.0001566338
30500	-9.7047	-15.6548	5.95007	0.001193062	0.0008767982
31000	-8.45475	-14.4293	5.97459	0.0006644129	0.0001792708
31500	-8.06292	-14.0282	5.96533	0.0008852698	0.0004216376
32000	-11.3589	-17.257	5.89803	0.003786753	0.0008851978
32500	-8.94938	-14.8944	5.94505	0.001824584	0.0004962352
33000	-9.30197	-15.2589	5.95691	0.000902537	0.0008250715
33500	-10.0076	-15.9643	5.95671	0.0007455737	0.0009919382
34000	-8.67605	-14.6306	5.95453	0.001265704	0.0005812111
34500	-12.1798	-18.0622	5.8824	0.005406672	4.656645e-05
35000	-9.08854	-15.039	5.95046	0.001356084	0.0006941218
35500	-8.17005	-14.1329	5.96285	0.001011565	0.0004192134
36000	-7.4679	-13.4471	5.97924	0.0002449522	0.0003662382
36500	-7.6293	-13.61	5.98065	0.0002798404	0.0002607725
37000	-9.0588	-15.0124	5.95365	0.001654465	0.0002364541
37500	-7.47295	-13.4595	5.98651	1.426647e-05	0.0002334223
38000	-10.372	-16.2912	5.9192	0.003311064	0.0003022629
38500	-8.97733	-14.9509	5.97355	3.2068e-05	0.0008636819
39000	-8.02869	-13.998	5.96929	0.0008070734	0.0003017032
39500	-10.2335	-16.197	5.96357	0.0003240565	0.001070804
40000	-10.9376	-16.8393	5.90168	0.003748115	0.0007409116
40500	-8.29157	-14.2517	5.96012	0.001160481	0.0004067596
41000	-8.67785	-14.63	5.95212	0.001448546	0.0005187506
41500	-8.59666	-14.5668	5.9701	0.0003209365	0.0007475183
42000	-8.0247	-13.9911	5.96641	0.0008047482	0.0004478674
42500	-9.12936	-15.0704	5.94107	0.002001139	0.0005185811
43000	-9.13423	-15.076	5.94179	0.001930988	0.0005528286
43500	-9.02745	-14.9705	5.94302	0.001989257	0.0004327845
44000	-7.88936	-13.8588	5.9694	0.000673981	0.0004292311
44500	-9.13818	-15.0797	5.94153	0.002114484	0.0003821396
45000	-16.1748	-21.9042	5.72936	0.01211255	0.0009928333
45500	-8.18224	-14.1491	5.96689	0.0009404399	0.0002883673
46000	-7.56845	-13.5454	5.97692	0.0002984626	0.0004286524
46500	-9.26728	-15.2426	5.97529	0.000692454	0.0001162645
47000	-9.6166	-15.5497	5.93305	0.002274583	0.0006460386
47500	-9.21127	-15.1501	5.93884	0.002127914	0.0005031666
48000	-8.16913	-14.1396	5.97043	0.0004312581	0.0006204986
48500	-7.45757	-13.4369	5.97929	0.0002051436	0.000403516
49000	-9.01366	-14.9605	5.94685	0.001627363	0.0006035957
49500	-11.0051	-16.9028	5.89768	0.00428024	0.0004088
50000	-10.4116	-16.322	5.91037	0.003480018	0.0005747484
50500	-9.10677	-15.0514	5.94465	0.002013468	0.0003272602
51000	-8.67509	-14.6304	5.95533	0.001502584	0.0003043837
51500	-7.88434	-13.8567	5.97236	0.0004251349	0.0005302002
52000	-8.21931	-14.1972	5.97793	0.000489943	0.0001865997
52500	-7.75343	-13.731	5.97752	0.0001350485	0.0005620656
53000	-11.2054	-17.0957	5.89029	0.004448441	0.0006101496
53500	-9.40472	-15.3744	5.96969	0.0001556304	0.000933165
54000	-9.28719	-15.2292	5.94202	0.00182259	0.0006494841
54500	-7.55969	-13.5398	5.98007	5.069694e-05	0.0005191108
55000	-11.0829	-16.9969	5.91397	0.00291027	0.0009644988
55500	-7.62718	-13.6032	5.97604	0.0004226606	0.000348485
56000	-12.075	-17.9319	5.85691	0.006607072	0.0001205614
56500	-7.88405	-13.8538	5.96976	0.0006361729	0.0004490218
57000	-10.0152	-15.974	5.95877	0.0006300985	0.001004497
57500	-7.8889	-13.8582	5.96934	0.0006987246	0.0004072732
58000	-7.55619	-13.5337	5.97747	0.0002559735	0.0004438969
58500	-7.42264	-13.403	5.98038	0.0001244672	0.0004297789
59000	-8.88085	-14.8488	5.96793	0.0003731886	0.0008033258
59500	-7.48718	-13.4674	5.9802	8.189751e-05	0.0004810905
60000	-8.09675	-14.064	5.96723	0.0008995442	0.0003123815
60500	-7.52193	-13.5016	5.97967	0.000100459	0.000489437
61000	-9.68303	-15.6114	5.92833	0.002741082	0.0004154254
61500	-8.31241	-14.2726	5.96021	0.001190457	0.0003724556
62000	-11.2721	-17.1635	5.89136	0.004286103	0.0007191779
62500	-8.33034	-14.2931	5.96279	0.001131161	0.0003026565
63000	-9.5701	-15.5301	5.96004	0.0006576728	0.0009135039
63500	-7.66835	-13.6507	5.9824	0.0002191187	0.0002342959
64000	-8.31916	-14.2801	5.96098	0.001005679	0.0005187679
64500	-7.82813	-13.805	5.97687	0.0004731383	0.0002565838
65000	-8.02761	-13.9985	5.97089	0.000750278	0.0002782574
65500	-7.53037	-13.5085	5.97813	0.0003157628	0.0003507309
66000	-11.5064	-17.3934	5.88704	0.004445091	0.0007761177
66500	-11.1374	-17.0385	5.9011	0.004210524	0.0003075332
67000	-9.53052	-15.4616	5.93111	0.002524105	0.0004934098
67500	-9.81498	-15.751	5.93605	0.001994666	0.0007761
68000	-8.00735	-13.9806	5.97322	0.0003135139	0.0005986081
68500	-9.51208	-15.4983	5.98618	0.0001830229	8.12346e-05
69000	-7.38721	-13.3688	5.98157	4.798222e-05	0.0004466704
69500	-9.80352	-15.7737	5.97023	0.0009586333	0.0001029801
70000	-9.93073	-15.904	5.97331	0.0008168437	9.088868e-05
70500	-7.89917	-13.8683	5.96911	0.0007030679	0.0004148335
71000	-8.84614	-14.7938	5.94763	0.001791909	0.0003999226
71500	-8.54252	-14.4973	5.95476	0.001449758	0.0003854159
72000	-8.89505	-14.8566	5.9616	0.0012899	0.0002035411
72500	-7.72777	-13.7027	5.97497	0.0005079006	0.0003167828
73000	-7.82704	-13.7985	5.97145	0.0005355701	0.0004653105
73500	-9.74761	-15.7168	5.96915	0.001007615	0.0001082461
74000	-7.86931	-13.8574	5.98804	1.41658e-06	0.000169638
74500	-10.6623	-16.5696	5.9073	0.003512158	0.0006962652
75000	-7.82072	-13.7955	5.97476	0.000290072	0.0005451604
75500	-8.12607	-14.0955	5.96946	0.0005097398	0.0005902508
76000	-8.06625	-14.0348	5.96855	0.0008452161	0.000300715
76500	-7.96308	-13.9329	5.96979	0.0007651254	0.0003187123
77000	-9.90433	-15.8585	5.95417	0.0009109501	0.0009540181
77500	-10.3096	-16.2402	5.93058	0.002163888	0.0008804102
78000	-8.69534	-14.662	5.96666	0.001043267	0.0001970098
78500	-11.1659	-17.058	5.89209	0.004320958	0.0006477556
79000	-11.1846	-17.0789	5.89438	0.004121277	0.0007329474
79500	-7.60253	-13.5819	5.97939	0.0003185363	0.000285367
80000	-9.18466	-15.1477	5.96299	0.0005818575	0.0008418444
80500	-12.3809	-18.2274	5.84655	0.006941966	0.0003039357
81000	-12.1934	-18.0515	5.85812	0.006454547	0.0002126715
81500	-7.87381	-13.8437	5.96985	0.000643383	0.0004375808
82000	-8.1345	-14.1086	5.97413	0.0002135975	0.0006533348
82500	-8.77237	-14.722	5.94963	0.001579549	0.0005119982
83000	-10.7689	-16.6859	5.91701	0.002831163	0.0008915374
83500	-9.1424	-15.0984	5.956	0.001565796	0.0002074881
84000	-10.4799	-16.4362	5.95626	0.0006717225	0.001088519
84500	-8.96881	-14.9187	5.94992	0.001438945	0.0006382295
85000	-7.29229	-13.276	5.98374	4.851105e-05	0.0003376939
85500	-7.53193	-13.516	5.9841	0.0001230289	0.0002450587
86000	-7.3697	-13.3518	5.9821	1.774794e-05	0.0004506861
86500	-12.0391	-17.9204	5.8813	0.004555643	0.0009523705
87000	-7.43846	-13.4198	5.9813	0.000192756	0.0003156538
87500	-8.01649	-13.9914	5.97494	0.0005889943	0.0002369887
88000	-8.45794	-14.4142	5.95621	0.0013159	0.0004467879
88500	-9.44392	-15.4025	5.95853	0.001483937	0.0001628386
89000	-9.47686	-15.4143	5.93742	0.002044235	0.000658237
89500	-9.3144	-15.278	5.96361	0.0005154236	0.0008772117
90000	-7.76019	-13.7391	5.97896	3.980336e-05	0.0005855951
90500	-8.12826	-14.0961	5.96787	0.00061488	0.0005647369
91000	-7.68334	-13.6608	5.97743	0.0001725521	0.000529141
91500	-11.6201	-17.499	5.87892	0.005149274	0.0004778667
92000	-7.52249	-13.5003	5.9778	0.0002766912	0.000406514
92500	-8.03203	-13.9991	5.96711	0.000728186	0.0004894134
93000	-9.62301	-15.5697	5.94669	0.001413107	0.0008258326
93500	-8.26227	-14.2298	5.96757	0.0009350857	0.0002594477
94000	-8.96461	-14.9268	5.96219	0.000685152	0.0007786729
94500	-12.1022	-17.9759	5.87372	0.005799027	8.809134e-05
95000	-7.72543	-13.6989	5.97347	0.0004545277	0.0004453679
95500	-7.3648	-13.3468	5.982	0.0001302996	0.0003427526
96000	-7.50462	-13.4839	5.97931	0.000277875	0.0003296741
96500	-7.65665	-13.6403	5.98365	0.0001652129	0.0002253585
97000	-7.39868	-13.384	5.98528	4.592324e-05	0.0002632573
97500	-7.68034	-13.6587	5.97836	0.0001106161	0.0005445359
98000	-7.71604	-13.6897	5.97369	0.000442902	0.0004456132
98500	-12.6967	-18.6525	5.95575	0.001741139	4.453578e-05
99000	-9.27562	-15.245	5.96934	0.0002023025	0.0009037989
99500	-7.69855	-13.6776	5.97905	0.0003581326	0.0002626034
100000	-7.38806	-13.3729	5.98485	5.879201e-05	0.000271901
100500	-7.49849	-13.4842	5.98575	5.030042e-05	0.0002356681
101000	-9.29314	-15.2628	5.96969	0.0001793785	0.0009095307
101500	-7.53447	-13.512	5.97751	0.000305097	0.0003925362
102000	-7.6741	-13.6522	5.9781	0.0003864357	0.0002819257
102500	-8.3727	-14.331	5.95833	0.0011969	0.000459947
103000	-8.88653	-14.8333	5.94677	0.001837393	0.0003972581
103500	-8.85348	-14.8033	5.94978	0.00150707	0.0005772571
104000	-12.5698	-18.434	5.86416	0.005400864	0.0009642006
104500	-7.66685	-13.6442	5.97739	0.0004083893	0.0002955877
105000	-8.12838	-14.0927	5.96432	0.0008862724	0.0004708094
105500	-7.92952	-13.8993	5.96977	0.0007484606	0.0003363315
106000	-7.70616	-13.68	5.97388	0.0004364311	0.0004427922
106500	-11.2935	-17.1959	5.90241	0.00353811	0.0009147451
107000	-9.99735	-15.9182	5.9209	0.002947939	0.0005803094
107500	-8.67064	-14.6229	5.95225	0.001443912	0.0005169545
108000	-8.99763	-14.9451	5.94752	0.00158833	0.0006088066
108500	-10.3798	-16.3286	5.9488	0.001102762	0.001030679
109000	-8.89552	-14.8473	5.95181	0.00169418	0.0002884442
109500	-12.9793	-18.8423	5.86302	0.005293962	0.001128084
110000	-8.31241	-14.2725	5.96011	0.00119113	0.0003765237
110500	-8.60138	-14.5708	5.96945	0.0003577522	0.0007431599
111000	-7.94722	-13.9161	5.96887	0.0006517867	0.0004781892
111500	-8.02551	-13.9948	5.96933	0.0008046591	0.0003022085
112000	-8.84647	-14.7938	5.94731	0.001787736	0.0004201849
112500	-8.20074	-14.1692	5.96846	0.000886498	0.0002637794
113000	-9.0199	-14.9691	5.94918	0.001825602	0.0002885228
113500	-9.11353	-15.0573	5.9438	0.002043184	0.0003401816
114000	-12.3522	-18.2403	5.88808	0.005110315	5.913836e-05
114500	-8.18378	-14.1484	5.96463	0.001014947	0.000326706
115000	-12.6285	-18.5004	5.87187	0.004896928	0.001082626
115500	-8.10299	-14.0674	5.96443	0.0009448498	0.0004067528
116000	-8.12932	-14.0934	5.96404	0.0009155936	0.0004556284
116500	-8.07015	-14.0475	5.97739	0.0004948784	0.0002089554
117000	-8.7125	-14.6852	5.9727	0.0001409976	0.0007973515
117500	-7.6245	-13.6	5.97554	0.0004164152	0.0003798303
118000	-7.63091	-13.6091	5.97818	0.0001464834	0.000517601
118500	-9.39732	-15.3643	5.96699	0.0003068194	0.0009166869
119000	-8.51159	-14.4675	5.95587	0.001410906	0.0003687701
119500	-8.53567	-14.4903	5.95463	0.001368075	0.0004736579
120000	-8.54716	-14.5115	5.96432	0.001122643	0.0002348155
120500	-9.72823	-15.6546	5.9264	0.002767333	0.0004859289
121000	-7.64816	-13.6276	5.97946	0.0003295787	0.0002706858
121500	-11.355	-17.2476	5.89263	0.004601511	0.000339988
122000	-7.80358	-13.7761	5.97251	0.0006110075	0.0003369649
122500	-7.49557	-13.4744	5.97882	0.0002774101	0.0003545868
123000	-8.01561	-13.9838	5.96821	0.0006526169	0.0005102144
123500	-7.45887	-13.4382	5.97929	0.0002004997	0.0004084109
124000	-9.08183	-15.0598	5.97796	0.0005563266	0.0001187467
124500	-11.2331	-17.1944	5.96128	0.000262502	0.001246501
125000	-8.58675	-14.5684	5.98165	0.0003534451	0.0001375116
125500	-7.34506	-13.3273	5.98227	2.672061e-05	0.0004328356
126000	-8.84831	-14.7966	5.94832	0.001623746	0.0005333337
126500	-8.01592	-13.9833	5.96738	0.0007196016	0.0004848423
127000	-9.82674	-15.761	5.93421	0.002105327	0.0007574816
127500	-8.95348	-14.9001	5.94661	0.001681574	0.0005613704
128000	-12.6243	-18.522	5.89769	0.003403571	0.001284979
128500	-8.1067	-14.0717	5.96504	0.0009589116	0.0003625437
129000	-8.05914	-14.0442	5.98505	0.0001546687	0.0001659501
129500	-7.72903	-13.7143	5.98528	0.0001071777	0.0002019681
130000	-7.5408	-13.5215	5.98067	0.0002540111	0.0002858616
130500	-7.99916	-13.9763	5.97713	7.287202e-05	0.0006439218
131000	-7.90566	-13.8746	5.96896	0.0007096523	0.0004156895
131500	-11.9582	-17.8044	5.84616	0.007220995	4.408604e-05
132000	-8.88308	-14.8296	5.94648	0.001764793	0.0004844253
132500	-9.81111	-15.7467	5.93563	0.002022095	0.0007696408
133000	-7.96029	-13.9298	5.96953	0.0007711551	0.000325724
133500	-10.8038	-16.7047	5.90092	0.004062752	0.000464509
134000	-8.25356	-14.2246	5.97101	0.0003661445	0.0006564491
134500	-9.6058	-15.5633	5.95754	0.0007903604	0.0009057168
135000	-9.00615	-14.9796	5.97346	3.082477e-05	0.0008694334
135500	-10.2574	-16.1935	5.93609	0.002575805	0.0001929082
136000	-7.42016	-13.4016	5.98144	3.163879e-05	0.000469535
136500	-10.4516	-16.3824	5.9308	0.002108346	0.0009248702
137000	-8.93901	-14.8997	5.96068	0.0007811968	0.0007579736
137500	-9.01841	-14.9644	5.94603	0.001683016	0.0005885725
138000	-7.84709	-13.8175	5.97037	0.0006618493	0.0003930458
138500	-7.60198	-13.5835	5.9815	0.0002405588	0.0002574972
139000	-9.18428	-15.1267	5.94245	0.002114129	0.0003365884
139500	-9.42373	-15.3819	5.95817	0.000798922	0.0008659108
140000	-8.51527	-14.4897	5.97443	8.957029e-05	0.000761975
140500	-8.90919	-14.8705	5.96129	0.0007533602	0.0007551566
141000	-8.63256	-14.5971	5.96454	0.0006407195	0.0007052892
141500	-8.03151	-14.0056	5.97405	0.0002522959	0.0006183736
142000	-8.83507	-14.7843	5.94926	0.001557991	0.0005522174
142500	-7.65386	-13.6311	5.97728	0.0001983785	0.000510791
143000	-8.77078	-14.7249	5.95413	0.001246629	0.0006200154
143500	-8.33019	-14.3035	5.97332	0.0002037636	0.000703364
144000	-8.43401	-14.3932	5.95919	0.001286467	0.0003270281
144500	-7.94907	-13.9233	5.97427	0.0002682544	0.0005912811
145000	-8.01298	-13.9884	5.97542	0.0005689422	0.0002334374
145500	-11.2223	-17.1137	5.89141	0.004322761	0.0006799109
146000	-7.74969	-13.7246	5.97492	0.0005191328	0.0003080966
146500	-7.91475	-13.8913	5.97656	0.0001360496	0.0006093743
147000	-7.98478	-13.9624	5.97767	0.0004702489	0.0002196635
147500	-8.24084	-14.203	5.96213	0.001106647	0.0003598322
148000	-8.26947	-14.2404	5.97095	0.000364783	0.0006608714
148500	-10.3044	-16.264	5.95966	0.0005222603	0.001068155
149000	-9.69364	-15.6293	5.93562	0.002067146	0.0007249457
149500	-8.56922	-14.5551	5.98591	0.000153249	0.0001243778
150000	-8.46482	-14.4225	5.95771	0.00134251	0.0003452732
150500	-8.08777	-14.0607	5.97297	0.0003004928	0.0006243147
151000	-12.6053	-18.4671	5.86174	0.005538712	0.0009475359
151500	-8.4114	-14.3753	5.96388	0.0007579037	0.0006213236
152000	-11.1865	-17.0775	5.89102	0.004398609	0.0006234293
152500	-9.38984	-15.3268	5.93697	0.002368435	0.0003564686
153000	-7.58364	-13.5617	5.97807	0.000181812	0.0004877645
153500	-12.1898	-18.0452	5.85539	0.006610911	0.0001928399
154000	-9.98085	-15.9012	5.92037	0.003058832	0.0004957447
154500	-10.9374	-16.8402	5.90279	0.004087155	0.0003466394
155000	-12.1729	-18.0244	5.85146	0.006835821	0.0001645175
155500	-9.57494	-15.5342	5.95923	0.0007022221	0.0009094701
156000	-8.71984	-14.6722	5.95232	0.00161605	0.0003410051
156500	-11.8703	-17.7522	5.88199	0.004589427	0.0008843972
157000	-8.72262	-14.6796	5.95694	0.001082397	0.0006436015
157500	-8.07432	-14.0398	5.9655	0.0009245017	0.0003735489
158000	-9.09549	-15.0397	5.94419	0.002023436	0.0003400916
158500	-9.54909	-15.5037	5.95462	0.0009710693	0.0008712797
159000	-8.41914	-14.3763	5.95714	0.001266297	0.0004499399
159500	-7.65049	-13.6253	5.97485	0.0004368215	0.0003938546
160000	-12.1547	-18.0297	5.875	0.005661123	0.000162182
160500	-7.84063	-13.8122	5.97157	0.0005123141	0.0004822469
161000	-7.3913	-13.3747	5.98337	0.0001105651	0.0002939773
161500	-7.56328	-13.5415	5.97818	0.0001876767	0.0004766657
162000	-13.6522	-19.4429	5.79075	0.009697484	0.0003384772
162500	-7.47524	-13.4544	5.97912	0.0001883857	0.000428783
163000	-11.7071	-17.5902	5.88304	0.004604935	0.0008161477
163500	-10.1118	-16.0291	5.91723	0.003214095	0.0004974428
164000	-13.2267	-19.0552	5.82848	0.007358826	0.0007905902
164500	-8.43861	-14.3974	5.95883	0.001299303	0.0003326391
165000	-12.7206	-18.613	5.89235	0.003676725	0.001278862
165500	-8.86765	-14.8145	5.9469	0.001740256	0.0004881628
166000	-9.25293	-15.1908	5.93784	0.002248653	0.0004325114
166500	-8.13304	-14.1163	5.98321	0.0002446956	0.0001677911
167000	-8.69742	-14.6556	5.95821	0.001010833	0.0006517481
167500	-8.23942	-14.2179	5.97852	0.0004660967	0.0001811005
168000	-11.1343	-17.0305	5.89617	0.004390946	0.0003740249
168500	-8.2263	-14.1947	5.96844	0.0005365378	0.0006146963
169000	-7.99207	-13.9597	5.9676	0.0007225017	0.0004707713
169500	-8.48267	-14.4456	5.96294	0.0007906007	0.0006355154
170000	-9.03972	-15.0068	5.96709	0.001058689	0.0001600907
170500	-9.13053	-15.0898	5.95926	0.0008113861	0.0007986706
171000	-8.87621	-14.8376	5.96137	0.001297304	0.0002074028
171500	-8.37742	-14.3445	5.96709	0.0009777698	0.0002409249
172000	-7.72855	-13.7084	5.97983	0.0003345246	0.0002470754
172500	-9.34792	-15.324	5.97608	0.0006592267	0.000109969
173000	-8.32858	-14.2895	5.96093	0.001187479	0.000339337
173500	-11.335	-17.2249	5.88991	0.004685675	0.0003920112
174000	-7.62057	-13.5974	5.97685	0.0004031428	0.0003277089
174500	-7.63722	-13.6125	5.97523	0.0004298362	0.0003817704
175000	-9.55865	-15.4905	5.9319	0.002588746	0.0003896539
175500	-7.60081	-13.5812	5.98035	1.278512e-05	0.000543129
176000	-7.55368	-13.5326	5.97889	0.0001390502	0.0004897035
176500	-9.00857	-14.9636	5.95507	0.001097953	0.0007219406
177000	-7.4566	-13.439	5.98243	0.000165242	0.0002862537
177500	-8.01126	-13.9847	5.97345	0.0006483326	0.0002524805
178000	-8.21175	-14.1756	5.96383	0.001050696	0.000330968
178500	-8.44287	-14.408	5.96511	0.0006683725	0.0006495409
179000	-8.7754	-14.7247	5.94925	0.001613595	0.0004970252
179500	-8.04495	-14.0131	5.96811	0.0006412882	0.0005262143
180000	-11.7437	-17.6803	5.93654	0.001481362	0.001264676
180500	-9.96303	-15.8865	5.92348	0.002763576	0.0006355943
181000	-7.88285	-13.8534	5.9706	0.0007014722	0.0003417772
181500	-8.71538	-14.6666	5.95127	0.001488299	0.0005214565
182000	-8.0299	-13.9961	5.96618	0.0008266788	0.0004376237
182500	-7.99334	-13.9608	5.96748	0.0007329688	0.0004664896
183000	-9.5591	-15.5034	5.94432	0.001574257	0.0007830492
183500	-7.37085	-13.3566	5.98575	2.09841e-05	0.0002647265
184000	-10.6711	-16.592	5.92088	0.003297103	0.0002323392
184500	-7.50471	-13.486	5.98126	0.0002216756	0.0002887395
185000	-8.653	-14.6102	5.95717	0.001096382	0.0006182623
185500	-8.71414	-14.6764	5.9623	0.001234271	0.0002237716
186000	-7.48273	-13.4635	5.98077	0.0002286703	0.0003062497
186500	-11.2336	-17.1975	5.96391	0.001311978	6.567872e-05
187000	-7.75438	-13.7312	5.97679	0.0001829842	0.0005506063
187500	-9.32476	-15.2621	5.93735	0.00232282	0.0003827941
188000	-7.60479	-13.5808	5.97604	0.000396378	0.0003747514
188500	-8.04806	-14.0173	5.96923	0.000560166	0.0005514366
189000	-8.39989	-14.3641	5.96423	0.0007399665	0.0006218404
189500	-9.34436	-15.2935	5.94914	0.001890062	0.0002263697
190000	-8.01908	-13.9961	5.97706	7.070589e-05	0.0006493877
190500	-9.55336	-15.5002	5.94679	0.001427407	0.0008062623
191000	-7.72356	-13.6968	5.9732	0.0005224033	0.0003909942
191500	-7.89619	-13.8672	5.97098	0.0005190678	0.0005050665
192000	-9.38376	-15.3244	5.94069	0.002240303	0.0002984939
192500	-7.39941	-13.3807	5.98134	5.74341e-05	0.0004489816
193000	-8.0309	-14.0018	5.9709	0.0004552855	0.0005730094
193500	-8.56739	-14.5261	5.95872	0.001348722	0.0002887472
194000	-8.52298	-14.4825	5.95955	0.0009952327	0.0006003575
194500	-7.37109	-13.3567	5.98564	2.528238e-05	0.0002661441
195000	-7.38817	-13.3691	5.98093	0.000117833	0.0004087531
195500	-12.7651	-18.6101	5.84503	0.006566457	0.0007555122
196000	-7.6816	-13.6579	5.97634	0.0004472859	0.0003090771
196500	-8.35286	-14.3197	5.96686	0.000589924	0.0006400578
197000	-7.86273	-13.8343	5.97154	0.0006678978	0.0003283124
197500	-7.44265	-13.4262	5.98357	0.0001210327	0.0002736763
198000	-8.09129	-14.0691	5.97779	5.666507e-06	0.0006781634
198500	-7.56	-13.5389	5.97886	0.0003190079	0.0003111967
199000	-8.01228	-13.9813	5.969	0.0005958107	0.0005275712
199500	-8.87633	-14.8626	5.98624	0.0001545589	0.0001068957
200000	-12.3032	-18.2024	5.89916	0.004484213	0.0001310321
200500	-7.95674	-13.9245	5.96779	0.0007767505	0.0004072101
201000	-10.2162	-16.1528	5.93652	0.002552165	0.0001950384
201500	-9.66932	-15.6441	5.97483	0.0007335623	9.821807e-05
202000	-9.64205	-15.5717	5.92967	0.002515842	0.0005738423
202500	-9.4871	-15.4234	5.93633	0.002427715	0.0003291266
203000	-7.3055	-13.2903	5.98485	2.991969e-05	0.0003010204
203500	-12.7602	-18.5825	5.82223	0.008181112	0.0002808613
204000	-9.06302	-15.0343	5.9713	0.000139558	0.0008688589
204500	-8.81009	-14.7625	5.9524	0.001344996	0.0006079851
205000	-7.29683	-13.2803	5.98347	5.522475e-05	0.0003444686
205500	-8.82087	-14.7783	5.95746	0.001013444	0.0006867556
206000	-9.07685	-15.0195	5.94262	0.001911736	0.0005307191
206500	-8.79634	-14.7691	5.97276	0.0001173448	0.000817707
207000	-11.8803	-17.7286	5.84825	0.007140656	1.985178e-05
207500	-8.9638	-14.9088	5.945	0.001924553	0.0003984968
208000	-11.7563	-17.6397	5.88342	0.005099596	0.0003024496
208500	-8.4622	-14.4216	5.9594	0.001035002	0.0005680214
