Iteration	Posterior	Likelihood	Prior	r1	r2
65500	-5.25882	-11.0396	5.78075	0.0003546846	0.0101809
66000	-2.08725	-8.00995	5.9227	9.410596e-05	0.00334419
66500	-7.42905	-12.4333	5.00427	0.002240025	0.04711984
67000	-3.52119	-9.40637	5.88519	0.0002872816	0.005026624
67500	-10.1184	-13.5484	3.43003	0.01124921	0.1168227
68000	-1.53742	-7.45677	5.91934	3.481307e-06	0.003602539
68500	-8.87706	-13.2985	4.42148	0.006390037	0.07210924
69000	-8.87599	-12.4813	3.60534	0.006027374	0.1132789
69500	-2.03076	-7.91956	5.8888	4.929438e-06	0.005128291
70000	-2.73837	-8.66543	5.92705	0.0001968877	0.003023724
70500	-8.85679	-13.2582	4.40138	0.001455173	0.07804922
71000	-2.49842	-8.39059	5.89217	0.0001057578	0.004858753
71500	-1.88383	-7.78548	5.90164	2.08379e-05	0.004470259
72000	-12.6164	-13.7588	1.14232	0.02252362	0.2199334
72500	-9.0976	-12.6359	3.53833	0.007293737	0.1153632
73000	-7.54488	-12.4909	4.94601	0.002689024	0.04958363
73500	-1.8864	-7.82599	5.93959	7.084664e-05	0.002523009
74000	-13.2996	-12.588	-0.71162	0.01915552	0.3159987
74500	-3.65952	-9.51697	5.85745	0.0002330089	0.006467967
75000	-7.01349	-12.4091	5.39565	0.001394771	0.02839592
75500	-8.46341	-12.5494	4.08595	0.003002692	0.09227319
76000	-8.80498	-14.0144	5.20946	0.003880108	0.03522022
76500	-9.12773	-13.3662	4.23851	0.007292079	0.08035551
77000	-9.60677	-12.4311	2.82437	0.00699934	0.1513552
77500	-4.73964	-10.6553	5.91564	0.0005338015	0.003257471
78000	-8.40712	-12.6938	4.2867	0.00528362	0.07995451
78500	-7.17707	-12.4281	5.25099	0.001434172	0.03558973
79000	-9.3095	-12.8389	3.52941	0.008308471	0.1147943
79500	-7.94877	-12.7054	4.75665	0.003858695	0.05788187
80000	-8.5826	-13.4406	4.85804	0.0009368301	0.05573444
80500	-1.85162	-7.77421	5.92259	5.750312e-05	0.003386369
81000	-3.19933	-9.08309	5.88376	0.0002189132	0.005166402
81500	-7.4889	-12.5153	5.02644	0.001587536	0.04666355
82000	-8.74743	-13.4468	4.69937	0.005511067	0.05909349
82500	-13.1865	-13.0617	-0.12486	0.00630438	0.2995118
83000	-11.4502	-12.8359	1.38571	0.005548133	0.2247397
83500	-9.91268	-12.6231	2.71041	0.009657655	0.1543953
84000	-4.09191	-9.93994	5.84803	0.000307281	0.006864372
84500	-10.9729	-12.7406	1.76769	0.005489773	0.2056987
85000	-10.4172	-13.892	3.47483	0.001656338	0.1241752
85500	-2.2159	-8.11521	5.89931	7.362149e-05	0.00453423
86000	-8.27327	-12.4825	4.20919	0.00451051	0.08460322
86500	-2.40045	-8.37331	5.97287	3.698613e-05	0.0008929763
87000	-3.48316	-9.32372	5.84056	8.971586e-05	0.007455683
87500	-8.35169	-12.4537	4.10198	0.003500585	0.09097374
88000	-4.56825	-10.4038	5.83557	0.0003953715	0.007399119
88500	-7.3206	-12.4245	5.10386	0.001823639	0.04255647
89000	-3.30102	-9.22785	5.92683	0.0002851939	0.002946578
89500	-5.29033	-11.0646	5.77427	0.0002715491	0.01058818
90000	-4.78482	-10.7017	5.91689	0.000540868	0.003187939
90500	-2.20599	-8.09324	5.88725	3.331432e-05	0.005177381
91000	-8.06147	-12.4284	4.36697	0.003365459	0.07785949
91500	-7.35181	-12.6406	5.28878	0.002131919	0.03300244
92000	-9.89194	-12.4594	2.56743	0.006254648	0.1649472
92500	-8.40339	-13.8531	5.44975	0.002641809	0.02444407
93000	-2.76139	-8.73197	5.97058	9.403231e-05	0.0009503917
93500	-1.74597	-7.68749	5.94152	5.069353e-05	0.002446565
94000	-2.36682	-8.30572	5.9389	0.0001390132	0.002489034
94500	-6.64618	-12.3339	5.68771	0.0009964721	0.0141912
95000	-7.31148	-12.4815	5.17006	0.002104174	0.03896615
