Iteration	Posterior	Likelihood	Prior	r1	r2
26000	-12.4876	-15.3783	2.89066	0.01743285	0.1376072
26500	-9.00362	-14.0551	5.05145	0.01442649	0.03257416
27000	-9.04521	-13.8465	4.80128	0.01622617	0.04328311
27500	-11.9598	-13.7888	1.82902	0.04725111	0.1608709
28000	-10.486	-14.129	3.64303	0.03711587	0.08030582
28500	-10.1952	-15.0184	4.82328	0.022693	0.03571612
29000	-9.22328	-13.8407	4.61742	0.01863939	0.05006259
29500	-9.30191	-13.7854	4.48348	0.01727296	0.05812632
30000	-8.86205	-14.1465	5.28445	0.006124551	0.02922634
30500	-10.1898	-13.9026	3.71286	0.02267332	0.09125674
31000	-10.8071	-14.2951	3.48794	0.04172029	0.08345589
31500	-10.498	-14.9428	4.44481	0.0296673	0.04766559
32000	-10.7847	-13.8894	3.10469	0.04070004	0.1036385
32500	-13.6994	-15.6152	1.91585	0.0862491	0.1175317
33000	-12.3108	-15.3067	2.99587	0.06082475	0.08895517
33500	-8.42316	-14.1443	5.72116	0.002880931	0.0106341
34000	-12.0301	-13.8357	1.80565	0.04428017	0.1650108
34500	-8.64109	-13.7842	5.1431	0.00992897	0.03248935
35000	-8.67307	-14.101	5.42796	0.008710363	0.01946486
35500	-10.4245	-14.2693	3.84474	0.01746119	0.08987488
36000	-11.6621	-14.1142	2.45216	0.03094813	0.1460173
36500	-10.5817	-16.1015	5.51982	0.01052257	0.01305976
37000	-9.55895	-13.7888	4.22985	0.01999872	0.06808208
37500	-9.05177	-14.6647	5.6129	0.006749955	0.01217845
38000	-10.1014	-13.778	3.67654	0.02734337	0.08840267
38500	-8.84736	-13.9338	5.08648	0.008819684	0.03642979
39000	-13.1913	-13.8254	0.634134	0.05735425	0.2105123
39500	-9.7758	-13.8114	4.03556	0.02570604	0.07208915
40000	-8.62244	-14.1424	5.51993	0.007328302	0.01624838
40500	-9.95152	-14.1988	4.24727	0.0282289	0.05898062
41000	-8.78903	-13.7993	5.01026	0.01263564	0.0364244
41500	-8.90547	-14.0263	5.12078	0.008002898	0.03553117
42000	-9.75718	-14.9246	5.16737	0.01574591	0.02545896
42500	-10.6521	-13.7977	3.14563	0.03666418	0.1056274
43000	-12.3246	-14.4045	2.07993	0.03009233	0.1654843
43500	-11.6325	-14.0013	2.36877	0.05435553	0.1267792
44000	-11.4304	-13.8289	2.39847	0.03830659	0.141343
44500	-10.5482	-13.8451	3.29693	0.03670424	0.09802262
45000	-11.0318	-13.8199	2.78815	0.04254185	0.1176241
45500	-11.0956	-13.9332	2.83762	0.03067694	0.1270153
46000	-9.21587	-13.7787	4.56278	0.01748798	0.05394628
46500	-10.1178	-15.0532	4.93532	0.02063152	0.03217579
47000	-8.57807	-13.789	5.21091	0.009684405	0.02934357
47500	-8.72513	-13.9112	5.18603	0.008002797	0.03226884
48000	-9.6005	-13.9569	4.35644	0.02399965	0.05775133
48500	-9.84974	-15.5939	5.74415	0.005102576	0.007263341
49000	-10.0187	-13.8898	3.87108	0.02990258	0.07611687
49500	-16.6837	-13.7793	-2.90445	0.1042046	0.3405909
50000	-13.2263	-13.7775	0.551181	0.06602427	0.2059899
50500	-11.9405	-15.5519	3.61143	0.04996218	0.06903975
51000	-8.59145	-13.7842	5.19277	0.009698805	0.03023584
51500	-9.14306	-13.784	4.64092	0.01553849	0.05198886
52000	-10.1369	-14.7309	4.59408	0.02578453	0.04408458
52500	-8.58302	-14.3557	5.77272	0.002301318	0.008635841
53000	-9.83806	-15.1186	5.28052	0.01401548	0.02153183
53500	-8.72964	-13.804	5.07438	0.01016188	0.0356924
54000	-10.9465	-15.2122	4.26567	0.03456117	0.05172869
54500	-9.09681	-14.5637	5.46688	0.003868789	0.02236037
55000	-10.5669	-14.3336	3.76667	0.01761134	0.09362818
55500	-10.149	-13.8329	3.68395	0.024487	0.09088887
56000	-8.65247	-13.8272	5.17478	0.008789063	0.03204515
56500	-9.03293	-13.7992	4.76624	0.01581451	0.04544652
57000	-8.98686	-13.7828	4.79593	0.01487986	0.0448971
57500	-10.249	-13.9869	3.73784	0.03358373	0.07909741
58000	-11.2626	-14.5348	3.27215	0.04815207	0.0878139
58500	-9.03547	-14.4888	5.45329	0.009354805	0.0175541
59000	-9.23588	-13.8996	4.6637	0.01884573	0.04754262
59500	-10.2249	-13.7887	3.56375	0.03073782	0.09064778
60000	-10.0504	-14.7202	4.66983	0.02433514	0.04174667
60500	-12.8638	-14.6339	1.77016	0.07637883	0.1346863
61000	-11.3682	-13.8295	2.46136	0.0473723	0.1291327
61500	-11.4698	-14.3814	2.91155	0.02391261	0.1300829
62000	-10.496	-13.7771	3.28115	0.03235317	0.1031624
62500	-11.0836	-13.7799	2.6963	0.04061859	0.1241399
63000	-10.1216	-14.907	4.7854	0.007792019	0.05251116
63500	-9.16329	-13.8001	4.63682	0.01751696	0.05021532
64000	-8.80919	-13.7787	4.96954	0.01215267	0.03894355
64500	-8.92286	-14.3973	5.47441	0.008767402	0.01708516
65000	-10.4852	-13.8041	3.31893	0.03477609	0.09885066
65500	-11.0754	-14.8839	3.80844	0.04144587	0.06770539
66000	-9.56566	-13.9384	4.3727	0.01568891	0.06524938
66500	-14.7744	-15.132	0.357564	0.03398715	0.2477079
67000	-10.6946	-14.5865	3.89192	0.03760614	0.06737101
67500	-9.43715	-13.8535	4.41635	0.0216122	0.05714378
68000	-9.58115	-13.8646	4.28341	0.02364825	0.06175444
68500	-10.1818	-14.8161	4.63429	0.0254516	0.04240732
69000	-13.5439	-13.7833	0.239388	0.06630137	0.2213025
69500	-10.9859	-13.8838	2.89783	0.0434461	0.1112354
70000	-9.20488	-14.7126	5.50775	0.008812393	0.01537333
70500	-10.6313	-13.8513	3.22	0.02884241	0.1097311
71000	-11.2006	-14.5415	3.34089	0.01936341	0.1131652
71500	-11.8856	-15.2014	3.31582	0.01581692	0.1179653
72000	-12.0152	-15.154	3.13881	0.05662706	0.08600577
72500	-11.9858	-13.8314	1.84561	0.05574409	0.1515485
73000	-10.1201	-14.8782	4.75813	0.02339095	0.03827602
73500	-10.3304	-13.9635	3.63313	0.03473654	0.08318024
74000	-10.967	-15.0962	4.12923	0.01135365	0.08175788
74500	-9.39751	-13.9195	4.52202	0.02111999	0.05235224
75000	-8.4639	-14.2029	5.73896	0.003414782	0.009210642
75500	-10.4941	-13.8393	3.34528	0.02788175	0.1044276
76000	-9.16962	-14.4673	5.29768	0.01206012	0.02262918
76500	-10.9404	-14.7472	3.80686	0.01485949	0.09437089
77000	-8.87999	-14.0465	5.1665	0.01260061	0.02864749
77500	-8.73473	-13.787	5.05224	0.0117665	0.03519451
78000	-18.2033	-16.4761	-1.72714	0.1794156	0.2065149
78500	-8.67289	-14.4701	5.79722	0.00247023	0.007242178
79000	-10.8078	-14.0959	3.28813	0.04220482	0.09296212
79500	-9.67451	-13.7774	4.10291	0.02289606	0.0715319
80000	-11.4692	-14.1152	2.646	0.0526086	0.1146645
80500	-9.63952	-13.7772	4.13772	0.0220706	0.07061646
81000	-10.287	-13.8575	3.57054	0.0250431	0.09600331
81500	-9.3701	-14.1917	4.82158	0.009854978	0.04863917
82000	-8.93867	-14.0153	5.07664	0.008457159	0.03728427
82500	-9.09972	-14.7062	5.60645	0.006936036	0.01231485
83000	-11.849	-15.5339	3.68481	0.04830855	0.06702432
83500	-13.72	-16.4938	2.77379	0.01362549	0.1472582
84000	-9.36827	-14.2391	4.87086	0.009239308	0.04679069
84500	-8.56596	-13.9795	5.41353	0.008455648	0.020441
85000	-9.09552	-13.8209	4.72539	0.01363477	0.04966901
85500	-12.6797	-13.7862	1.1065	0.0558226	0.1884255
86000	-9.29912	-14.0528	4.75363	0.01899471	0.04289704
86500	-8.67521	-13.9537	5.27853	0.0103834	0.02526331
87000	-11.7609	-14.5888	2.82789	0.02272161	0.1354573
87500	-10.5777	-13.8667	3.28906	0.02771454	0.1074057
88000	-12.9059	-14.2431	1.33712	0.07638197	0.1563352
88500	-10.2062	-13.9869	3.78076	0.02075214	0.08978292
89000	-17.2031	-15.0543	-2.14879	0.1590711	0.2479413
89500	-11.0569	-13.7846	2.72766	0.03746658	0.1257235
90000	-10.7035	-15.0161	4.3126	0.01048552	0.07345754
90500	-10.9766	-13.8251	2.84842	0.04197931	0.1151731
91000	-10.4068	-14.5456	4.13884	0.0135141	0.0791172
91500	-10.7842	-15.0735	4.28931	0.03336481	0.05174292
92000	-11.112	-15.5708	4.45883	0.03225147	0.04438016
92500	-10.6375	-14.6179	3.98044	0.01429598	0.08625521
93000	-9.66727	-14.6753	5.00802	0.01794101	0.03123137
93500	-8.91123	-13.7838	4.87256	0.01290543	0.04303988
94000	-11.2885	-13.8628	2.57433	0.03517157	0.1356852
94500	-8.85442	-14.1498	5.29535	0.01103577	0.02376977
95000	-13.1695	-16.9455	3.776	0.05370545	0.05706761
95500	-8.68397	-14.2	5.51608	0.007554289	0.01621515
96000	-11.5872	-14.7962	3.20903	0.01862292	0.1204987
96500	-8.6499	-13.8329	5.18304	0.01081905	0.02960206
97000	-9.6809	-14.8801	5.19915	0.005174517	0.03444104
97500	-9.0142	-14.5007	5.48649	0.008785101	0.01646385
98000	-9.21765	-14.2651	5.04743	0.007701412	0.03950036
98500	-12.797	-14.1628	1.3658	0.03949168	0.1917915
99000	-10.5681	-14.0028	3.43467	0.03838988	0.08944965
99500	-9.30767	-14.0397	4.73202	0.01922093	0.04375138
100000	-13.7089	-13.9342	0.225249	0.08359129	0.2047195
100500	-14.2382	-14.0858	-0.152392	0.0955469	0.2116459
101000	-11.2167	-13.9609	2.74415	0.04776384	0.1146017
101500	-9.10893	-13.9993	4.89035	0.01026349	0.04479236
102000	-8.94997	-14.1801	5.23015	0.01221503	0.02585056
102500	-9.96074	-15.2539	5.29314	0.004083586	0.03083246
103000	-9.31589	-13.9256	4.60976	0.01993066	0.0491548
103500	-8.85899	-13.825	4.96599	0.01367546	0.0375985
104000	-10.4813	-13.7842	3.30291	0.03365526	0.1007725
104500	-9.73727	-14.1148	4.37748	0.02537593	0.05532312
105000	-11.4889	-16.1694	4.68054	0.006001173	0.05954484
105500	-9.96796	-15.5613	5.59338	0.00829994	0.01160426
106000	-8.88612	-13.8674	4.98132	0.01036779	0.04013953
106500	-10.9811	-14.3337	3.35257	0.02088833	0.1110562
107000	-10.9379	-15.4215	4.4836	0.03111099	0.04428214
107500	-11.1859	-14.1705	2.98463	0.02557641	0.1247652
108000	-8.70873	-13.8447	5.13598	0.009006815	0.0337673
108500	-10.8406	-13.9708	3.13016	0.02713537	0.11593
109000	-9.49235	-14.4612	4.9689	0.01779347	0.03333472
109500	-9.89595	-14.7365	4.84051	0.02125865	0.03628905
110000	-8.8398	-13.7784	4.93857	0.01253814	0.0401067
110500	-9.186	-14.2133	5.02734	0.008047432	0.04015858
111000	-10.8372	-14.112	3.27483	0.02378102	0.1120507
111500	-10.2223	-14.0209	3.79856	0.02016923	0.0894759
112000	-9.14637	-13.8225	4.67611	0.01751521	0.0482523
112500	-9.36966	-14.1914	4.8217	0.009855429	0.04863263
113000	-12.0761	-13.7787	1.7026	0.05040495	0.1640383
113500	-10.3684	-13.9241	3.55566	0.02384901	0.09794119
114000	-9.41803	-14.2768	4.85874	0.01877359	0.03786283
114500	-9.8665	-13.8392	3.97272	0.02735021	0.07358684
115000	-8.76844	-13.7789	5.01048	0.01173351	0.03731587
115500	-8.45967	-13.8848	5.42514	0.007765267	0.02055115
116000	-9.38611	-13.7771	4.39096	0.01914338	0.06088209
116500	-10.8821	-15.4109	4.5288	0.008149267	0.06498401
117000	-10.2487	-13.9248	3.67607	0.0226582	0.09311164
117500	-10.1004	-13.8007	3.70028	0.02540304	0.08915605
118000	-8.8932	-14.499	5.60583	0.002996672	0.016285
118500	-10.943	-14.2293	3.28625	0.04420722	0.09105336
119000	-9.69291	-14.6296	4.93671	0.01906335	0.03367457
119500	-10.366	-14.543	4.17704	0.01324801	0.0774734
120000	-10.4277	-13.824	3.39628	0.03462098	0.09513833
120500	-8.71457	-13.8883	5.17373	0.00827314	0.03261368
121000	-10.6146	-14.0565	3.44197	0.03918812	0.08828641
121500	-9.97803	-13.849	3.87092	0.02212063	0.08390656
122000	-9.11164	-13.9994	4.88771	0.01654031	0.03864722
122500	-13.7442	-13.8895	0.1453	0.08243247	0.2098758
123000	-8.9482	-14.311	5.36282	0.01046832	0.02096388
123500	-12.9153	-13.9609	1.04561	0.07275061	0.1745419
124000	-10.5395	-13.9087	3.36917	0.03744164	0.09367327
124500	-10.1943	-15.0345	4.84021	0.007151433	0.05041115
125000	-9.43872	-13.8694	4.4307	0.01596796	0.06207019
125500	-11.2705	-14.0128	2.74229	0.04900996	0.1134488
126000	-10.901	-14.725	3.82397	0.03994866	0.06842598
126500	-9.12808	-13.888	4.75992	0.01240285	0.04917428
127000	-11.5346	-14.1986	2.66399	0.0538501	0.1125234
127500	-9.92331	-13.8357	3.9124	0.02807293	0.07588022
128000	-8.73466	-13.7827	5.048	0.01164825	0.03552493
128500	-8.99926	-14.2103	5.21102	0.01265072	0.02637172
129000	-11.5526	-14.3954	2.84278	0.05391517	0.103519
129500	-10.0542	-13.7915	3.73728	0.02543454	0.08727489
130000	-8.32721	-13.9329	5.6057	0.004232499	0.01505568
130500	-10.619	-14.4194	3.80035	0.03774776	0.07180794
131000	-12.7813	-17.434	4.65262	0.03373974	0.03320233
131500	-10.5913	-15.1391	4.54778	0.0285916	0.04359244
132000	-12.6619	-15.7815	3.11968	0.06201965	0.08156951
132500	-12.8626	-13.78	0.917324	0.0625697	0.1911373
133000	-12.2156	-14.4229	2.20738	0.06524943	0.1239549
133500	-15.5591	-18.075	2.51588	0.09162453	0.08215447
134000	-11.3621	-14.0141	2.65196	0.03083754	0.1361379
134500	-9.59078	-15.4621	5.87135	0.002132058	0.003873597
135000	-9.25841	-13.9824	4.72396	0.01193411	0.05144115
135500	-10.6324	-13.7991	3.16674	0.03647539	0.1047607
136000	-10.505	-14.5941	4.08915	0.01363713	0.08147841
136500	-9.82546	-14.2063	4.38084	0.02612996	0.05440103
137000	-11.0952	-15.598	4.50282	0.03143444	0.04299788
137500	-8.55577	-13.7865	5.23077	0.009264163	0.02877067
138000	-10.2875	-15.4036	5.11604	0.004893143	0.03887789
138500	-10.0101	-13.8273	3.81724	0.02322337	0.08548794
139000	-9.96176	-15.2748	5.31301	0.01369088	0.02023163
139500	-10.3629	-14.0891	3.72615	0.03527377	0.07799213
140000	-9.55074	-13.7841	4.23339	0.02200172	0.0659018
140500	-10.7119	-14.856	4.14409	0.03489867	0.05747027
141000	-11.7371	-14.0495	2.31237	0.05638597	0.1275686
141500	-9.43086	-14.6671	5.23628	0.005295602	0.03246376
142000	-13.3371	-13.7775	0.440414	0.06587581	0.2116767
142500	-9.95134	-14.4614	4.51008	0.02578577	0.04828368
143000	-8.89701	-14.085	5.18799	0.0124629	0.02771105
143500	-9.52379	-15.3817	5.85795	0.001269079	0.00540685
144000	-10.6227	-13.8527	3.23	0.02869895	0.1093742
144500	-15.4631	-13.7781	-1.68501	0.09366061	0.2901633
145000	-11.3005	-16.495	5.19448	0.01855177	0.02129767
145500	-12.1064	-15.0815	2.97516	0.05920011	0.09161526
146000	-9.77292	-15.1738	5.4009	0.01172309	0.0178051
146500	-10.0272	-13.8302	3.803	0.0232972	0.0861259
147000	-12.0783	-13.8516	1.77325	0.05778511	0.1531256
147500	-9.36274	-13.8747	4.51193	0.01506702	0.0589099
148000	-12.0023	-15.0103	3.00809	0.05788144	0.09128745
148500	-9.03716	-14.272	5.2348	0.00617338	0.0316599
149000	-12.3545	-14.1039	1.7494	0.06642865	0.1456744
149500	-10.9845	-14.9931	4.00858	0.01247128	0.08667287
150000	-9.07964	-14.1782	5.09851	0.01433969	0.03030819
150500	-9.10345	-13.8245	4.72102	0.01695304	0.04656911
151000	-9.84786	-14.7353	4.88748	0.02038586	0.03481317
151500	-9.99786	-13.9251	3.92719	0.02976796	0.07344582
152000	-9.31173	-14.0649	4.75315	0.01909661	0.042819
152500	-9.49395	-13.7776	4.28361	0.02073779	0.06465483
153000	-10.4864	-13.7877	3.30132	0.0306186	0.1038887
153500	-10.5141	-15.3284	4.81425	0.02397548	0.0348851
154000	-8.30417	-13.947	5.64282	0.004046144	0.01338623
154500	-9.08583	-14.3483	5.26244	0.005764035	0.03068727
155000	-8.99856	-13.9492	4.95067	0.01002073	0.04201906
155500	-11.9173	-13.9293	2.01194	0.03881694	0.1601594
156000	-11.0451	-15.895	4.84996	0.02497765	0.03209745
156500	-8.91869	-13.902	4.98331	0.01431959	0.03608807
157000	-8.68838	-13.8064	5.11801	0.01133918	0.03233375
157500	-11.7142	-14.2226	2.5084	0.05679974	0.1173535
158000	-12.6146	-14.5116	1.89701	0.07211889	0.1326039
158500	-14.1506	-13.9335	-0.217139	0.08996807	0.2204621
159000	-10.8157	-14.8384	4.02264	0.03707417	0.06136728
159500	-9.45692	-13.7983	4.34137	0.01837246	0.06413227
160000	-15.5084	-13.8125	-1.69587	0.1011855	0.2831813
160500	-8.99912	-14.1999	5.20083	0.01277499	0.02675692
161000	-10.9285	-15.0387	4.11023	0.01166895	0.08239281
161500	-8.91737	-14.0296	5.11223	0.0133411	0.0306205
162000	-10.2688	-13.7915	3.52266	0.02785575	0.0955846
162500	-24.7319	-25.2037	0.471824	0.1941292	0.08185285
163000	-10.5415	-14.4703	3.92879	0.03598064	0.06715285
163500	-9.46988	-14.0624	4.59255	0.02155363	0.04839205
164000	-9.67718	-13.7772	4.10006	0.02252177	0.07204866
164500	-9.0832	-13.8883	4.80513	0.01194552	0.04737124
165000	-8.53889	-13.8796	5.34075	0.008990023	0.02354569
165500	-8.52662	-13.8447	5.31806	0.009034503	0.02463557
166000	-9.71644	-13.8914	4.17493	0.02564536	0.06518116
166500	-9.10092	-14.1985	5.09759	0.01445117	0.03024245
167000	-11.4628	-15.9144	4.45152	0.0337718	0.04322548
167500	-8.73431	-14.5238	5.78944	0.002943565	0.007157516
168000	-11.8385	-13.9747	2.13623	0.05710865	0.1356529
168500	-8.58295	-13.8144	5.23149	0.009915206	0.02808332
169000	-12.1331	-13.8352	1.70207	0.05788715	0.1565826
169500	-10.785	-14.1406	3.35562	0.04183076	0.08996158
170000	-10.249	-14.792	4.54302	0.02704171	0.04538042
170500	-8.75503	-13.9177	5.1627	0.01186215	0.02957627
171000	-11.5546	-13.7778	2.22313	0.04584939	0.1425674
171500	-9.63997	-14.7734	5.13343	0.01595201	0.02694974
172000	-11.2616	-13.7772	2.51558	0.04203003	0.1317641
172500	-9.4976	-13.7781	4.28051	0.02087661	0.06467092
173000	-11.7353	-13.7806	2.04528	0.04594273	0.1513667
173500	-9.33564	-13.777	4.44141	0.01856898	0.05893384
174000	-12.9978	-15.3441	2.34625	0.07440849	0.1078522
174500	-9.44924	-13.7909	4.34165	0.01864006	0.06385047
175000	-8.3439	-13.8292	5.48529	0.006153654	0.01915515
175500	-9.98146	-14.2312	4.2497	0.02847951	0.05860862
176000	-9.98926	-13.9661	3.97682	0.019164	0.08156811
176500	-10.6233	-14.7982	4.17493	0.01215026	0.07867668
177000	-9.17151	-13.7915	4.61996	0.01547951	0.0530955
177500	-9.36758	-13.813	4.44542	0.02036088	0.05694127
178000	-10.3803	-14.979	4.59862	0.008798714	0.06084353
178500	-9.24065	-13.7828	4.54215	0.01805991	0.05440581
179000	-9.6715	-14.153	4.48154	0.01295177	0.06254438
179500	-10.1147	-14.1275	4.01275	0.03125488	0.06768072
180000	-9.40989	-14.571	5.16108	0.00601477	0.03550465
180500	-9.44524	-13.7794	4.33417	0.02038083	0.06248365
181000	-10.7571	-13.7798	3.02269	0.03657304	0.1118656
181500	-12.6351	-14.4446	1.80954	0.03167578	0.1774205
182000	-11.0745	-14.4618	3.38737	0.04533321	0.08487167
182500	-10.5583	-15.3134	4.75512	0.00707904	0.05473821
183000	-9.36658	-13.8117	4.44515	0.01685433	0.06046131
183500	-11.0058	-14.9619	3.95611	0.03916939	0.06259847
184000	-10.344	-15.3626	5.01864	0.005496567	0.04314447
184500	-8.76052	-14.1793	5.41879	0.004931893	0.02370181
185000	-10.0681	-13.8069	3.73885	0.02943121	0.08319975
185500	-10.5227	-14.0541	3.53138	0.03777536	0.08522886
186000	-11.5394	-14.2507	2.71134	0.05395441	0.1100518
186500	-8.32257	-13.8626	5.53999	0.005698032	0.01687552
187000	-11.8082	-13.7928	1.9846	0.05117143	0.1491717
187500	-8.97343	-14.1687	5.19524	0.006802288	0.03300898
188000	-9.54495	-14.9758	5.43081	0.0107686	0.01726421
188500	-9.75787	-15.2033	5.44548	0.0108764	0.01642303
189000	-11.1252	-14.5257	3.40051	0.04578477	0.08376287
189500	-11.4353	-16.1359	4.70057	0.02900174	0.03554274
190000	-9.65437	-14.0761	4.42176	0.01400027	0.06448509
190500	-8.87294	-13.932	5.05902	0.01348107	0.03314095
191000	-9.84821	-14.8604	5.01219	0.006424211	0.04253956
191500	-10.6078	-15.3742	4.76639	0.02511157	0.03614234
192000	-10.3587	-14.3072	3.94845	0.01635105	0.08579946
192500	-11.4781	-14.0524	2.57433	0.05243597	0.1184208
193000	-10.4537	-15.6889	5.23516	0.01614005	0.02167513
193500	-9.18317	-15.0314	5.84819	0.002011722	0.005152233
194000	-8.90759	-13.8598	4.95226	0.01432019	0.03763999
194500	-11.9789	-16.4595	4.48057	0.03506425	0.04048055
195000	-8.7704	-13.8055	5.03511	0.01243068	0.03538719
195500	-9.45811	-14.0501	4.59201	0.01266008	0.05731265
196000	-10.1894	-14.5842	4.39479	0.01148679	0.06834702
196500	-9.0477	-14.1871	5.13938	0.007208115	0.03539595
197000	-9.05935	-13.8228	4.76348	0.0131939	0.04820539
197500	-9.63548	-13.8778	4.24233	0.01776306	0.06969376
198000	-10.0291	-13.7779	3.74886	0.02649992	0.08563037
198500	-8.51011	-13.8338	5.32365	0.008845637	0.02454496
199000	-10.9484	-14.13	3.1816	0.02437524	0.116118
199500	-8.49916	-13.9184	5.41926	0.008059574	0.02055085
200000	-11.7825	-13.9155	2.13295	0.05532367	0.1376021
200500	-9.41633	-14.3012	4.8849	0.008881738	0.04644672
201000	-9.74361	-13.8521	4.10849	0.02580623	0.06834236
201500	-10.8867	-14.2975	3.41078	0.04303581	0.08599837
202000	-9.9817	-14.3193	4.33759	0.01316984	0.06952379
202500	-11.1913	-13.9718	2.78053	0.04749561	0.1130511
203000	-12.7203	-14.377	1.65664	0.07387278	0.1428687
203500	-11.2948	-15.4202	4.12543	0.01036985	0.08293209
204000	-9.52227	-14.1383	4.61602	0.01188397	0.05688823
204500	-10.7713	-14.2403	3.46899	0.04136053	0.08476306
205000	-9.50524	-13.849	4.34374	0.02252126	0.05986482
205500	-14.8618	-13.8197	-1.04217	0.07584284	0.275839
206000	-11.4118	-13.7796	2.36779	0.04461418	0.1365696
206500	-11.1141	-13.9043	2.79022	0.04558143	0.1144807
207000	-10.9894	-15.3297	4.34024	0.009410421	0.07315077
207500	-10.5489	-14.0063	3.45738	0.02350857	0.1031958
208000	-9.22314	-13.7946	4.57148	0.0159218	0.05507753
208500	-13.3067	-16.7869	3.48021	0.009934426	0.1156284
209000	-10.8908	-14.2322	3.34133	0.04334574	0.08916113
209500	-8.41896	-14.129	5.71009	0.00295011	0.0111188
210000	-9.57643	-13.7771	4.20066	0.02139081	0.06814946
210500	-12.3021	-15.7655	3.46344	0.01281048	0.1135909
211000	-9.75064	-14.373	4.62236	0.02330689	0.04514858
211500	-11.1161	-14.3654	3.2493	0.04658876	0.09051929
212000	-9.4765	-13.884	4.40754	0.0160003	0.06319594
212500	-9.07535	-14.2081	5.13273	0.007193144	0.0357434
213000	-9.46014	-13.9604	4.50023	0.01423889	0.06032277
213500	-11.1207	-16.2979	5.17717	0.01859455	0.02212038
214000	-11.2359	-15.8108	4.57486	0.03069862	0.04013148
214500	-9.26552	-13.7888	4.5233	0.01859121	0.05481693
215000	-10.8083	-14.929	4.12067	0.01200207	0.08153765
215500	-9.31983	-13.9163	4.59651	0.02001027	0.04973733
216000	-11.002	-13.8373	2.83528	0.03332951	0.12448
216500	-10.2187	-13.8518	3.6331	0.0245307	0.09338777
217000	-10.5016	-13.8826	3.38101	0.0264023	0.1041206
217500	-9.84018	-14.5655	4.72535	0.02257312	0.0407324
218000	-9.2551	-14.3611	5.10604	0.006941647	0.03732947
218500	-12.3701	-13.9944	1.62425	0.04080733	0.1775535
