Iteration	Posterior	Likelihood	Prior	r1	r2
27500	-8.71655	-8.93828	0.221731	0.2788656	0.00962105
28000	-5.36997	-9.21939	3.84942	0.1017615	0.00534065
28500	-8.84287	-8.93967	0.0967991	0.2864536	0.008279645
29000	-4.79267	-9.05331	4.26064	0.08469472	0.001846755
29500	-3.39237	-8.94559	5.55322	0.02105229	0.0008597718
30000	-4.42288	-8.997	4.57412	0.06919292	0.001674326
30500	-3.95219	-8.94104	4.98886	0.04842052	0.001709936
31000	-8.44003	-11.3078	2.86777	0.1403642	0.01582054
31500	-3.77223	-8.96226	5.19003	0.03905309	0.001018701
32000	-4.3518	-8.93632	4.58452	0.06802675	0.002320321
32500	-7.19422	-8.93139	1.73718	0.206182	0.006532316
33000	-3.48254	-9.06015	5.57762	0.0197397	0.0009527368
33500	-4.66843	-9.05832	4.3899	0.07665019	0.003428062
34000	-4.14087	-9.98997	5.8491	0.006501175	0.0006170552
34500	-7.4315	-8.94632	1.51483	0.2160839	0.007748096
35000	-3.90703	-9.40245	5.49543	0.02446207	0.0003398103
35500	-6.07983	-9.00886	2.92902	0.1470039	0.00611819
36000	-6.35216	-10.1593	3.80714	0.1083405	0.0008756962
36500	-4.44641	-8.93787	4.49145	0.07287226	0.002128283
37000	-3.77073	-9.18626	5.41552	0.02829376	0.0005033562
37500	-4.41602	-9.32185	4.90582	0.05137174	0.002910398
38000	-4.75038	-9.24328	4.4929	0.07112422	0.003804084
38500	-6.02397	-9.02045	2.99648	0.1436574	0.006091667
39000	-5.27422	-8.9482	3.67397	0.1127458	0.003128931
39500	-9.74102	-11.3088	1.56777	0.2203069	0.0008780037
40000	-6.45568	-9.14014	2.68446	0.1622285	0.003121704
40500	-5.33209	-9.16129	3.8292	0.1029718	0.005141412
41000	-7.46437	-8.99575	1.53138	0.2142891	0.008715329
41500	-6.27631	-10.5414	4.26507	0.07895404	0.007365512
42000	-5.04577	-9.09464	4.04887	0.0951812	0.001948525
42500	-4.46056	-9.37927	4.91871	0.05285443	0.0007833241
43000	-3.43703	-9.22493	5.7879	0.009745295	0.0004328044
43500	-10.5616	-8.98337	-1.57826	0.3692676	0.00921855
44000	-4.60839	-9.2119	4.6035	0.06595675	0.003441361
44500	-3.81729	-9.05274	5.23545	0.03617477	0.001625913
45000	-6.14364	-10.2482	4.10457	0.08692016	0.007424806
45500	-3.9692	-8.96165	4.99245	0.04866779	0.001283117
46000	-3.71878	-9.54612	5.82733	0.007996893	0.0002096629
46500	-5.59951	-9.65007	4.05057	0.09592043	0.001124376
47000	-4.76815	-9.02504	4.25689	0.0847874	0.001941228
47500	-4.56196	-9.18498	4.62303	0.06719902	0.001222924
48000	-4.67815	-9.32069	4.64254	0.06383571	0.003610506
48500	-4.77738	-9.97992	5.20254	0.03658267	0.002863576
49000	-4.75785	-9.3971	4.63924	0.06382028	0.003790709
49500	-3.41457	-8.97227	5.5577	0.0207968	0.0008914772
50000	-5.94999	-9.31288	3.36288	0.1244305	0.006998552
50500	-5.46068	-9.047	3.58632	0.1151824	0.005074869
51000	-5.57449	-9.17305	3.59856	0.1174762	0.002169156
51500	-3.56318	-8.93059	5.36741	0.03011608	0.001086758
52000	-5.64782	-9.24626	3.59843	0.1135645	0.006087104
52500	-6.84688	-10.8641	4.01726	0.08960386	0.009106282
53000	-3.61157	-9.38654	5.77498	0.01022105	0.0006032812
53500	-7.62311	-8.93308	1.30997	0.22716	0.006914533
54000	-6.08065	-9.85378	3.77314	0.1032568	0.007659669
54500	-8.896	-9.22895	0.332944	0.2687154	0.01421064
55000	-5.00788	-9.58205	4.57417	0.06649392	0.004370791
55500	-3.70426	-8.93043	5.22617	0.03716811	0.001096589
56000	-6.74245	-8.93176	2.18931	0.1841459	0.0059616
56500	-3.86809	-9.20514	5.33705	0.03108081	0.001639756
57000	-6.54281	-9.82111	3.2783	0.1342791	0.001379138
57500	-3.94072	-8.9794	5.03869	0.04647205	0.001166685
58000	-7.58431	-11.4456	3.86126	0.09543223	0.01107816
58500	-8.06034	-10.2365	2.17612	0.1758066	0.01496072
59000	-4.12369	-8.96741	4.84372	0.0552671	0.00211992
59500	-5.82835	-8.96879	3.14044	0.1389495	0.003601868
60000	-5.74996	-8.94466	3.1947	0.1350298	0.004808659
60500	-3.8616	-9.68625	5.82465	0.007764469	0.0005760585
61000	-4.19024	-9.17286	4.98262	0.04801462	0.002427677
61500	-4.19653	-8.93171	4.73518	0.06093049	0.001883639
62000	-3.33464	-8.9127	5.57806	0.01990767	0.0007625441
62500	-3.74601	-9.6357	5.88969	0.004855782	0.0002331721
63000	-4.36641	-9.03978	4.67337	0.06314846	0.002756305
63500	-5.05802	-10.0814	5.02336	0.04478176	0.003623505
64000	-6.07637	-10.014	3.93766	0.09518367	0.007506354
64500	-4.84923	-9.17087	4.32164	0.08197347	0.00151759
65000	-4.04262	-9.55935	5.51672	0.02223871	0.001498405
65500	-5.14448	-9.19422	4.04974	0.09233964	0.004746395
66000	-3.62116	-8.93442	5.31326	0.0327339	0.001176163
66500	-8.21862	-9.14248	0.92386	0.2486107	0.00476954
67000	-3.98927	-8.95428	4.96501	0.04948833	0.001834492
67500	-5.68664	-9.68977	4.00312	0.09298524	0.006431895
68000	-7.49523	-10.7356	3.24036	0.1252392	0.01231584
68500	-5.62872	-9.04104	3.41232	0.1235575	0.005399731
69000	-4.11644	-9.09643	4.98	0.04956269	0.001010662
69500	-5.81825	-9.23824	3.42	0.1220707	0.006502725
70000	-4.3627	-9.56831	5.20561	0.03687195	0.002420853
70500	-8.97943	-12.817	3.83754	0.09376582	0.01393065
71000	-5.16514	-9.25846	4.09332	0.09334361	0.001563465
71500	-5.1014	-9.00149	3.90009	0.1004412	0.004127682
72000	-8.98055	-8.93165	-0.0488999	0.2928716	0.009146603
72500	-3.67061	-9.07249	5.40188	0.02888293	0.0005965041
73000	-5.50343	-9.16645	3.66302	0.1108611	0.005561356
73500	-4.56886	-9.38844	4.81958	0.05774577	0.0008485818
74000	-3.98955	-9.1371	5.14755	0.04022136	0.001974537
74500	-4.12729	-8.96785	4.84056	0.05608973	0.001455573
75000	-5.1483	-9.16736	4.01906	0.0939056	0.004714709
75500	-6.89599	-8.98356	2.08757	0.1904425	0.004752106
76000	-4.87332	-8.95665	4.08333	0.09198801	0.003418478
76500	-7.08756	-8.95595	1.86839	0.1987827	0.007371011
77000	-8.91757	-9.05891	0.141343	0.2799765	0.0125296
77500	-4.12527	-9.16198	5.03671	0.04686193	0.0008758078
78000	-3.8085	-8.96738	5.15888	0.04007587	0.001553498
78500	-8.09996	-9.08929	0.989329	0.2390134	0.0110934
79000	-4.64313	-9.58975	4.94661	0.04900543	0.00323707
79500	-4.59635	-9.67046	5.07411	0.04291744	0.002950061
80000	-4.19671	-8.98985	4.79315	0.05759663	0.002319328
80500	-4.49209	-9.37744	4.88535	0.05223803	0.003067653
81000	-3.92948	-9.35298	5.4235	0.0279811	0.0004170198
81500	-3.98688	-9.06968	5.0828	0.0434531	0.00198014
82000	-3.81101	-8.94074	5.12972	0.04190242	0.001184708
82500	-6.75387	-9.07258	2.31871	0.1798338	0.003803838
83000	-4.24595	-9.14262	4.89667	0.05217644	0.002563365
83500	-4.61959	-10.0446	5.42497	0.02619513	0.002129489
84000	-4.96752	-9.87939	4.91188	0.05021296	0.003766504
84500	-4.08327	-9.74285	5.65958	0.01543209	0.001162085
85000	-4.60288	-9.90572	5.30285	0.03410357	0.0003273879
85500	-6.57849	-9.26606	2.68757	0.1566712	0.008523578
86000	-8.28401	-12.1674	3.88343	0.09299763	0.01240418
86500	-4.43022	-9.06594	4.63572	0.06485774	0.002929387
87000	-10.0892	-9.20076	-0.888455	0.3379581	0.006037893
87500	-6.76167	-10.1754	3.41372	0.1189644	0.009922936
88000	-4.00828	-9.45403	5.44574	0.02566845	0.001617688
88500	-4.06599	-8.97184	4.90585	0.05225291	0.002027597
89000	-6.08682	-9.00049	2.91367	0.1478254	0.006064215
89500	-5.676	-9.16942	3.49343	0.1226276	0.00227433
90000	-6.10171	-9.95811	3.8564	0.1057703	0.0009830167
90500	-7.12912	-9.01976	1.89064	0.196709	0.008332311
91000	-4.43385	-9.53479	5.10094	0.04183359	0.002692514
91500	-6.44561	-9.48818	3.04257	0.1387607	0.008683972
92000	-4.72162	-10.0189	5.29732	0.03214452	0.002562475
92500	-4.6238	-8.93363	4.30983	0.08161419	0.002467498
93000	-5.23413	-8.98859	3.75446	0.1075361	0.004314196
93500	-3.83033	-9.52376	5.69343	0.01395518	0.0009465962
94000	-4.96114	-9.12497	4.16383	0.08717808	0.004203543
94500	-4.18911	-8.96435	4.77524	0.05858316	0.00222809
95000	-3.44236	-8.97222	5.52986	0.02214028	0.0009398151
95500	-3.89228	-9.1449	5.25262	0.03519265	0.001749693
96000	-6.81216	-9.17805	2.36589	0.1725336	0.008745206
96500	-5.86464	-10.2996	4.43495	0.07160821	0.006217644
97000	-4.58479	-9.26534	4.68054	0.06447433	0.001071837
97500	-4.2126	-8.9774	4.76479	0.05901771	0.00231577
98000	-6.49784	-9.51797	3.02013	0.1396835	0.008883073
98500	-4.07745	-9.03266	4.9552	0.04966286	0.002150131
99000	-10.2327	-14.3613	4.12862	0.07867136	0.01447085
99500	-3.40486	-8.92528	5.52041	0.02268152	0.00087113
100000	-4.06661	-9.63908	5.57247	0.01956549	0.001384232
100500	-3.60599	-9.03322	5.42723	0.0269969	0.001214984
101000	-4.00417	-9.32833	5.32416	0.03154728	0.001818056
101500	-5.49099	-8.97212	3.48113	0.1208376	0.004679083
102000	-5.55009	-9.2991	3.74901	0.1062057	0.005916867
102500	-3.57417	-8.91836	5.3442	0.03138436	0.0009789491
103000	-5.41881	-8.95224	3.53343	0.1196331	0.003268491
103500	-4.90096	-9.22635	4.32539	0.08188317	0.001420729
104000	-4.43588	-8.99507	4.5592	0.06881705	0.002796297
104500	-3.53624	-8.91716	5.38091	0.02953179	0.0009958266
105000	-3.79213	-9.19211	5.39998	0.0280963	0.001477835
105500	-4.58514	-8.95946	4.37432	0.07875853	0.002098918
106000	-4.33289	-9.75673	5.42384	0.02645703	0.001924036
106500	-6.56599	-8.95044	2.38445	0.1740139	0.006336697
107000	-4.3114	-9.51305	5.20164	0.03898025	0.0005107875
107500	-3.54207	-8.91783	5.37576	0.02988235	0.000902954
108000	-5.43067	-9.45751	4.02683	0.09253826	0.005693341
108500	-4.35375	-9.45411	5.10036	0.04196961	0.002585642
109000	-4.08986	-8.97801	4.88815	0.05380711	0.001358731
109500	-6.48481	-9.68853	3.20371	0.1303745	0.009013013
110000	-4.34958	-9.45992	5.11035	0.0414909	0.002565075
110500	-9.09299	-9.7953	0.702308	0.2465985	0.01785938
111000	-4.48471	-8.9578	4.47309	0.07393804	0.00198085
111500	-7.13916	-9.17962	2.04046	0.1880075	0.00954274
112000	-9.89417	-8.93599	-0.958182	0.3374893	0.009993026
112500	-3.74041	-8.97929	5.23888	0.03617948	0.001449868
113000	-4.94084	-9.08471	4.14387	0.09050023	0.001879675
113500	-9.04954	-8.96209	-0.087447	0.2961178	0.007827812
114000	-4.67142	-8.98935	4.31792	0.0804446	0.003232458
114500	-4.66288	-9.67049	5.00761	0.04603143	0.003161516
115000	-5.28074	-8.99794	3.7172	0.1092519	0.004461285
115500	-3.76951	-8.97972	5.21021	0.03756053	0.001502267
116000	-5.62667	-9.3908	3.76414	0.1097567	0.001609706
116500	-4.73866	-9.22372	4.48507	0.07155127	0.003768697
117000	-4.16314	-9.56527	5.40213	0.02763075	0.001835764
117500	-3.34582	-8.8959	5.55007	0.02145727	0.0006122359
118000	-3.27162	-8.87776	5.60614	0.01864087	0.0006251339
118500	-3.88136	-8.95295	5.07159	0.04434947	0.001644204
119000	-6.42886	-8.94867	2.51981	0.1689042	0.004678407
119500	-5.12746	-9.09673	3.96927	0.09658913	0.004520555
120000	-6.09013	-10.3537	4.26359	0.07938456	0.007008992
120500	-4.98646	-9.17235	4.18589	0.08864051	0.001638081
121000	-8.48112	-11.2487	2.76755	0.1450574	0.01613823
121500	-6.82227	-9.75774	2.93547	0.1426333	0.01016662
122000	-7.59915	-10.7265	3.12736	0.1304111	0.01279395
122500	-5.07446	-10.3478	5.27337	0.03297712	0.002927764
123000	-4.37709	-8.94791	4.57082	0.06911312	0.001919244
123500	-5.58604	-9.64869	4.06265	0.09031099	0.006129706
124000	-5.57014	-10.026	4.45589	0.07114351	0.005635328
124500	-3.87393	-9.02825	5.15432	0.04093069	0.0009266336
125000	-6.51549	-9.40289	2.8874	0.1464748	0.008728544
125500	-8.89688	-8.93724	0.0403514	0.2876942	0.009861471
126000	-9.35266	-9.02764	-0.325019	0.3087876	0.007036579
126500	-4.28727	-8.93373	4.64647	0.06507559	0.002174375
127000	-6.05569	-11.5074	5.45175	0.02409459	0.002891225
127500	-4.61488	-9.22001	4.60513	0.06812655	0.001190411
128000	-4.43664	-9.01281	4.57618	0.06791816	0.002846202
128500	-3.64725	-9.01523	5.36798	0.03048017	0.0006940841
129000	-4.79927	-9.48371	4.68444	0.0615102	0.00384118
129500	-3.89583	-9.05507	5.15924	0.0407301	0.0008813115
130000	-4.8204	-9.45656	4.63616	0.06383899	0.003926411
130500	-5.98608	-10.2034	4.21729	0.08801814	0.0006906501
131000	-5.86978	-10.1369	4.26711	0.07965858	0.006559141
131500	-4.40742	-9.38644	4.97901	0.04779796	0.002824579
132000	-6.22322	-9.34544	3.12222	0.1412977	0.002164686
132500	-3.72661	-8.94528	5.21866	0.0372739	0.001366281
133000	-4.49634	-9.7953	5.29897	0.03226558	0.002359316
133500	-5.79554	-8.93705	3.14152	0.1377803	0.004717174
134000	-6.93406	-9.15577	2.22172	0.1795673	0.008920214
134500	-3.43379	-9.22764	5.79385	0.009491179	0.0003893912
135000	-4.54319	-9.95855	5.41536	0.02670351	0.002101889
135500	-5.23633	-8.94933	3.71299	0.1108608	0.003062667
136000	-6.22897	-9.36244	3.13347	0.1350512	0.007848464
136500	-4.03821	-8.95854	4.92033	0.05216593	0.001390603
137000	-5.32271	-9.93776	4.61505	0.06391984	0.004900719
137500	-4.99916	-8.93448	3.93532	0.09946766	0.003339559
138000	-3.42444	-8.90451	5.48007	0.02472242	0.0008471319
138500	-5.15522	-9.09823	3.94301	0.1003783	0.00204439
139000	-5.79199	-8.93156	3.13957	0.1381504	0.004444403
139500	-7.10056	-10.4077	3.30714	0.1231638	0.01105265
140000	-3.89545	-9.0155	5.12005	0.04258293	0.0009878694
140500	-4.97928	-8.93543	3.95615	0.09843423	0.003331439
141000	-5.72058	-9.10036	3.37977	0.1279858	0.002598838
141500	-6.2348	-10.1356	3.90078	0.09658499	0.00794915
142000	-5.10256	-9.04107	3.93851	0.09834934	0.004298342
142500	-4.56073	-9.69038	5.12965	0.04260766	0.000483118
143000	-4.71142	-9.18379	4.47237	0.07459518	0.001359564
143500	-3.57273	-9.13542	5.56269	0.02038342	0.001055221
144000	-4.93588	-10.1072	5.17134	0.03790417	0.003102115
144500	-4.44578	-9.47668	5.0309	0.04521082	0.002817588
145000	-5.4585	-8.93146	3.47296	0.122082	0.003843097
145500	-7.49947	-11.3542	3.85474	0.09591625	0.0109201
146000	-4.37168	-9.11147	4.73979	0.05974152	0.002842405
146500	-4.67284	-9.00889	4.33605	0.08086138	0.001909347
147000	-4.16167	-9.99796	5.8363	0.007629785	0.0001286117
147500	-3.89311	-9.06393	5.17082	0.03925018	0.001781977
148000	-5.33754	-8.99908	3.66155	0.1119164	0.004579534
148500	-6.55258	-9.2415	2.68892	0.1623571	0.002770065
149000	-3.48067	-8.92503	5.44437	0.02661757	0.0007373528
149500	-7.49689	-11.5203	4.02338	0.08802584	0.01037844
150000	-4.87892	-9.25144	4.37252	0.07960386	0.001343459
150500	-3.71366	-8.96483	5.25117	0.03562901	0.001385638
151000	-4.60616	-9.16305	4.55688	0.06831212	0.003416991
151500	-4.85589	-9.15068	4.29479	0.08083702	0.003996821
152000	-3.43681	-9.1156	5.67879	0.01487776	0.0007560918
152500	-5.86316	-9.79061	3.92745	0.09624391	0.00695662
153000	-4.45621	-9.76659	5.31038	0.03175817	0.002295967
153500	-5.35125	-9.35276	4.00151	0.09406513	0.005432794
154000	-5.74142	-9.01171	3.2703	0.1305973	0.005461178
154500	-4.69486	-8.97706	4.2822	0.08224187	0.003221164
155000	-5.91561	-8.9416	3.02599	0.1441508	0.004122977
155500	-8.20851	-9.56402	1.35551	0.217624	0.01417375
156000	-3.4086	-9.18202	5.77343	0.0104327	0.000469167
156500	-3.29604	-9.00944	5.7134	0.01360758	0.0002955256
157000	-5.83474	-9.61939	3.78464	0.1090309	0.001310145
157500	-8.8867	-9.0063	0.119602	0.2819108	0.01168231
158000	-5.38031	-9.20485	3.82455	0.103004	0.005341966
158500	-3.712	-8.92569	5.21369	0.03766837	0.001220424
159000	-7.65737	-9.08318	1.42581	0.2236273	0.004655279
159500	-5.0748	-9.72299	4.6482	0.06275638	0.004406912
160000	-4.74925	-9.36738	4.61813	0.06488355	0.003783382
160500	-9.7003	-8.98079	-0.719504	0.3228033	0.01274516
161000	-3.66164	-8.98204	5.3204	0.03223997	0.001313367
161500	-6.22013	-9.15786	2.93774	0.1498667	0.002819564
162000	-4.75567	-10.5199	5.7642	0.01029282	0.001070417
162500	-5.75395	-9.53098	3.77704	0.1093073	0.001413932
163000	-5.99174	-9.95599	3.96425	0.09409782	0.007263152
163500	-5.64841	-10.6697	5.02129	0.04422812	0.004280613
164000	-4.21446	-9.0213	4.80684	0.05681597	0.002415131
164500	-7.82699	-9.29944	1.47244	0.2223832	0.003567862
165000	-3.83498	-9.45064	5.61566	0.01764595	0.001144456
165500	-3.51994	-9.08112	5.56118	0.02050615	0.001007935
166000	-5.8765	-8.93209	3.05559	0.1421587	0.004635239
166500	-6.31598	-10.5624	4.24639	0.07976853	0.007485443
167000	-3.91365	-9.18124	5.2676	0.03442352	0.001769929
167500	-4.08266	-9.1272	5.04454	0.0451571	0.002189365
168000	-5.39529	-9.14675	3.75145	0.1099036	0.002096957
168500	-7.377	-9.01121	1.6342	0.2091254	0.008737693
169000	-3.88289	-8.93639	5.0535	0.04532913	0.001569188
169500	-5.89675	-8.97832	3.08158	0.1419076	0.003586816
170000	-4.70987	-9.55775	4.84787	0.05646573	0.0007138502
170500	-4.25355	-9.69012	5.43657	0.02591147	0.001833386
171000	-4.3941	-9.05221	4.65811	0.06524285	0.001424838
171500	-6.67743	-10.3485	3.67107	0.1066214	0.0093985
172000	-6.39348	-9.62164	3.22816	0.1294887	0.008676581
172500	-4.94119	-9.73068	4.78949	0.05614183	0.00395682
173000	-5.05226	-9.40961	4.35736	0.08054465	0.001160642
173500	-4.68151	-8.94473	4.26322	0.08404503	0.00236727
174000	-4.30709	-9.22169	4.9146	0.05115042	0.002693013
174500	-5.96051	-9.42477	3.46426	0.1245897	0.001770409
175000	-5.62879	-8.98187	3.35307	0.1268979	0.005021686
175500	-5.08099	-9.10944	4.02845	0.09370438	0.004446222
176000	-7.33369	-12.3186	4.98489	0.04426088	0.006067925
176500	-7.55609	-10.3664	2.81032	0.1461076	0.01294965
177000	-4.38997	-9.50174	5.11177	0.04136766	0.002616997
177500	-6.06716	-9.07193	3.00476	0.1428387	0.006496415
178000	-3.86083	-8.96039	5.09957	0.04296491	0.001630012
178500	-7.59252	-9.49402	1.9015	0.1924181	0.01208037
179000	-5.16081	-8.94615	3.78534	0.1064905	0.003815838
179500	-3.90562	-9.74654	5.84092	0.006975715	0.0005516819
180000	-4.26488	-10.0133	5.74844	0.01119174	0.0009595295
180500	-7.19172	-8.93259	1.74087	0.2057643	0.006765242
181000	-6.18768	-9.21166	3.02398	0.1458022	0.002572304
181500	-4.67481	-9.83534	5.16053	0.03868657	0.002860105
182000	-3.86008	-9.30749	5.44741	0.02678751	0.0004152561
182500	-6.08898	-11.7464	5.65741	0.01475358	0.001949102
183000	-3.88031	-9.34762	5.46731	0.0247385	0.001469225
183500	-5.6717	-10.355	4.6833	0.06009886	0.005309389
184000	-4.13195	-9.98977	5.85783	0.006541503	0.0001403871
184500	-3.47029	-8.90809	5.4378	0.02679783	0.0008855377
185000	-7.47427	-11.1805	3.70626	0.1029773	0.01128307
185500	-5.24916	-10.2115	4.96238	0.04744466	0.004009502
186000	-8.03704	-9.63063	1.59358	0.2060292	0.0138648
186500	-6.98746	-10.4236	3.43618	0.117197	0.01056716
187000	-6.02811	-10.0977	4.06958	0.08887411	0.007220066
187500	-6.64787	-9.28685	2.63898	0.1588506	0.008773545
188000	-5.12624	-9.05746	3.93122	0.0986073	0.004404757
188500	-5.44094	-10.3712	4.93022	0.04873264	0.004329495
189000	-9.9285	-10.0891	0.160615	0.2696979	0.02184457
189500	-3.8652	-9.03349	5.16829	0.03943852	0.0017203
190000	-5.89963	-8.99767	3.09804	0.1412572	0.003414047
190500	-3.99632	-8.93076	4.93444	0.05118827	0.001663051
191000	-4.12878	-9.05127	4.92248	0.05117691	0.002272079
191500	-8.65813	-10.1732	1.51507	0.2065995	0.01722013
192000	-4.70039	-9.20202	4.50163	0.07082682	0.003665053
192500	-3.52665	-8.929	5.40234	0.02842053	0.001035587
193000	-7.7469	-9.08453	1.33763	0.2224245	0.01026751
193500	-4.27002	-8.96722	4.6972	0.06307224	0.001641063
194000	-5.10349	-8.94719	3.8437	0.1044765	0.002911524
194500	-8.19233	-13.4838	5.29143	0.03004178	0.004960138
195000	-10.0303	-14.4496	4.41935	0.06628048	0.01232501
195500	-4.52262	-9.12834	4.60572	0.06608873	0.003198285
196000	-5.29625	-8.9488	3.65255	0.1137954	0.003150278
196500	-5.26947	-9.52139	4.25192	0.08585755	0.001119763
197000	-4.2384	-8.93525	4.69684	0.0628629	0.001868207
197500	-3.68516	-8.98704	5.30188	0.0331214	0.001357925
198000	-4.37016	-10.2725	5.90233	0.004345505	0.0001113882
198500	-5.3538	-9.22322	3.86942	0.100796	0.005306278
199000	-4.82628	-9.93821	5.11193	0.04083636	0.003140181
199500	-7.50722	-8.9345	1.42727	0.2207955	0.007414052
200000	-4.36746	-8.94665	4.57919	0.0681647	0.002449049
200500	-6.89801	-10.0216	3.12362	0.1421294	0.001262936
201000	-4.02032	-9.10854	5.08822	0.04427585	0.0008865925
201500	-6.66517	-9.39526	2.73009	0.1607214	0.002347298
202000	-5.66337	-9.55637	3.893	0.09853086	0.006392402
202500	-4.57299	-9.37468	4.80169	0.05861614	0.0008727224
203000	-3.65049	-9.08761	5.43712	0.02644658	0.001270733
203500	-8.46104	-12.4462	3.9852	0.08799912	0.01231414
204000	-3.41633	-9.1028	5.68647	0.01452453	0.0007250704
204500	-3.96414	-9.16552	5.20138	0.03760451	0.001899724
205000	-4.71169	-9.98766	5.27597	0.03316373	0.00261089
205500	-4.72344	-9.30347	4.58003	0.06683594	0.003735596
206000	-5.31996	-8.93283	3.61287	0.1151321	0.003797661
206500	-6.19259	-9.21699	3.02441	0.140969	0.007383987
207000	-3.77809	-9.20007	5.42198	0.0279846	0.0004893893
207500	-10.8098	-13.9529	3.1431	0.1212432	0.02117495
208000	-9.32139	-9.07213	-0.249256	0.3055682	0.006467843
208500	-3.69073	-9.09597	5.40524	0.02873736	0.0005737709
209000	-6.67114	-9.03269	2.36155	0.1774876	0.004008117
209500	-4.79187	-9.06482	4.27296	0.08221825	0.003707155
210000	-4.17054	-9.04639	4.87584	0.05342549	0.002355506
210500	-6.74892	-9.8987	3.14978	0.1321086	0.009975696
211000	-4.37882	-9.71925	5.34042	0.03219766	0.0003545332
211500	-3.9748	-8.93027	4.95547	0.05022444	0.001575497
212000	-5.42981	-8.93651	3.50671	0.1201397	0.004098237
212500	-4.75196	-9.14979	4.39782	0.07593087	0.003751216
213000	-3.74424	-8.93152	5.18727	0.03887905	0.001330525
213500	-7.47899	-10.9467	3.46768	0.1143311	0.01185824
214000	-5.56366	-10.0713	4.5076	0.06866587	0.005527562
214500	-4.24479	-9.15299	4.9082	0.05160279	0.002560416
215000	-7.05636	-9.13614	2.07977	0.1864922	0.009092398
215500	-4.78976	-9.61133	4.82157	0.05483641	0.003658368
216000	-3.72138	-8.92574	5.20436	0.03813788	0.001217518
216500	-8.48067	-11.7817	3.30099	0.119661	0.01486269
