Iteration	Posterior	Likelihood	Prior	r1	r2
217000	-2.89275	-7.30829	4.41554	0.009453839	0.06934255
217500	-1.98291	-7.29482	5.31191	0.001547359	0.03243025
218000	-3.79523	-9.0946	5.29937	0.00778933	0.02681535
218500	-4.64422	-8.22107	3.57685	0.02192125	0.0988095
219000	-1.86523	-7.10588	5.24065	0.00227535	0.03526535
219500	-4.34543	-7.2584	2.91297	0.007344577	0.1465803
220000	-5.26024	-7.72586	2.46561	0.02680944	0.1494831
220500	-5.35904	-7.1466	1.78756	0.02141	0.1887853
221000	-1.48379	-7.04212	5.55833	0.001528924	0.02012784
221500	-4.97863	-8.77639	3.79776	0.02302213	0.08666332
222000	-2.28124	-8.12765	5.84641	0.001294124	0.005958837
222500	-3.27397	-7.25086	3.97689	0.01151282	0.08921612
223000	-5.07852	-7.10988	2.03136	0.01903774	0.1789676
223500	-2.73225	-7.07813	4.34588	0.005374663	0.0769046
224000	-4.52424	-8.70028	4.17604	0.001414317	0.08935693
224500	-3.63037	-7.45689	3.82652	0.01437016	0.09387702
225000	-3.81962	-7.34114	3.52152	0.01519059	0.1083067
225500	-4.89224	-8.59073	3.69848	0.02302371	0.09162548
226000	-2.37731	-7.2471	4.86979	0.002714434	0.05336913
226500	-3.83041	-8.77715	4.94674	0.01096728	0.04126891
227000	-3.47091	-8.1597	4.68879	0.01160635	0.05352736
227500	-1.67197	-7.50583	5.83386	0.0008196972	0.00706046
228000	-5.41789	-7.46694	2.04904	0.007513321	0.1896078
228500	-2.61377	-7.67587	5.06209	0.006913952	0.03955459
229000	-6.30086	-8.11091	1.81004	0.004782139	0.2042889
229500	-5.47847	-8.89298	3.41451	0.001785276	0.1270624
230000	-2.37353	-7.25116	4.87762	0.006368	0.04932413
230500	-5.87022	-7.05817	1.18795	0.02002366	0.2201521
231000	-2.93522	-7.4833	4.54809	0.009730193	0.06243878
231500	-5.62446	-7.05795	1.43349	0.0161533	0.2117454
232000	-2.2283	-7.05678	4.82849	0.004149581	0.05399934
232500	-3.32599	-9.3014	5.9754	0.0001098957	0.0006932752
233000	-1.63771	-7.45282	5.81511	0.0003988235	0.008419115
233500	-2.9197	-7.86071	4.94101	0.008440954	0.04408163
234000	-3.87958	-7.99612	4.11654	0.01582875	0.07791732
234500	-6.64002	-7.78703	1.14701	0.03779857	0.2044241
235000	-3.50554	-7.82599	4.32044	0.002351457	0.08119953
235500	-1.79896	-7.08922	5.29026	0.003252677	0.03180737
236000	-2.39744	-7.53997	5.14253	0.001511658	0.04093532
236500	-2.61388	-7.22561	4.61174	0.007698652	0.06128778
237000	-6.86681	-8.96767	2.10085	0.04258393	0.1519466
237500	-8.44498	-10.1647	1.71973	0.05760959	0.1559773
238000	-2.63453	-7.50213	4.8676	0.0076583	0.04853479
238500	-3.02374	-7.74557	4.72184	0.001902253	0.06157916
239000	-8.28708	-9.31077	1.02369	0.05821174	0.1901769
239500	-2.44337	-7.37172	4.92835	0.006683103	0.04647268
240000	-3.63493	-7.09704	3.46211	0.011862	0.1146058
240500	-9.4433	-12.2311	2.78782	0.0549913	0.1051908
241000	-7.01008	-7.53802	0.527938	0.03796333	0.235213
241500	-3.41389	-8.02082	4.60693	0.0117888	0.0574377
242000	-4.41822	-7.1483	2.73008	0.01664892	0.1464204
242500	-3.71179	-7.75869	4.0469	0.01499478	0.0822335
243000	-1.72967	-7.21979	5.49012	0.002815262	0.02225211
243500	-3.27806	-7.3265	4.04844	0.01182064	0.08533053
244000	-4.84746	-9.44442	4.59696	0.01674535	0.05298005
244500	-2.0717	-7.15461	5.08291	0.004681714	0.04074601
245000	-3.08536	-8.99581	5.91045	0.001304582	0.00274619
245500	-3.85134	-8.07485	4.22352	0.01532873	0.07306869
246000	-4.15635	-7.28782	3.13147	0.01687624	0.1261236
246500	-8.57513	-7.53202	-1.04311	0.01262098	0.339108
247000	-2.56535	-7.16636	4.60101	0.003775119	0.06574737
247500	-7.32095	-7.10829	-0.212661	0.01875581	0.2914505
248000	-1.4588	-7.08401	5.62522	0.001734393	0.01657792
248500	-3.12484	-7.42413	4.29929	0.01100881	0.07359972
249000	-2.02602	-7.23764	5.21162	0.004409999	0.03458231
249500	-2.88072	-7.42433	4.5436	0.009420653	0.06297235
250000	-4.6241	-7.0591	2.43499	0.01252197	0.1653015
250500	-5.94207	-7.66223	1.72016	0.00684749	0.2067177
251000	-6.02692	-7.05174	1.02482	0.01858407	0.2297483
251500	-1.34863	-7.04504	5.69641	0.001196001	0.01355673
252000	-2.7737	-7.37877	4.60507	0.008756076	0.06056358
252500	-3.12244	-7.79797	4.67553	0.01031372	0.05548321
253000	-3.91338	-7.28177	3.36839	0.01540047	0.1157531
253500	-5.36896	-7.2458	1.87684	0.02340508	0.1823263
254000	-3.65514	-7.47633	3.82119	0.01457146	0.09394249
254500	-5.09162	-7.62044	2.52882	0.005749459	0.1673829
255000	-3.03287	-7.6158	4.58293	0.01018265	0.06024386
255500	-2.96975	-7.78838	4.81864	0.001699014	0.05694237
256000	-3.80216	-7.24586	3.4437	0.006175913	0.1212122
256500	-5.97564	-7.30196	1.32633	0.01056075	0.2226961
257000	-3.85241	-7.84268	3.99026	0.002780422	0.09727961
257500	-2.756	-7.05093	4.29493	0.006540915	0.07828598
258000	-6.83986	-8.15949	1.31963	0.04162078	0.1919709
258500	-4.14068	-7.06491	2.92423	0.01050292	0.1428587
259000	-1.9166	-7.05395	5.13735	0.003096228	0.03960933
259500	-4.65017	-7.9207	3.27053	0.02236006	0.1136867
260000	-4.44183	-7.09849	2.65666	0.01568598	0.1510544
260500	-3.12961	-7.42307	4.29346	0.003377141	0.08152312
261000	-1.64757	-7.14912	5.50154	0.002544744	0.02195134
261500	-2.01268	-7.12473	5.11205	0.004340983	0.03962962
262000	-5.0976	-7.62695	2.52935	0.00571687	0.1673888
262500	-2.18537	-7.41436	5.22899	0.004937611	0.03318622
263000	-5.57693	-9.20613	3.6292	0.0271346	0.09097856
263500	-3.14136	-7.78702	4.64565	0.001951706	0.06533878
264000	-3.2496	-7.56507	4.31547	0.002919532	0.08088005
264500	-2.43994	-7.30039	4.86044	0.006743259	0.04980776
265000	-5.29649	-8.54998	3.25349	0.02721272	0.1096862
265500	-4.36812	-8.36323	3.99512	0.01888399	0.08093344
266000	-1.90508	-7.0505	5.14542	0.003197584	0.03910458
266500	-7.44576	-7.82112	0.375357	0.007932556	0.2728728
267000	-6.11704	-7.05255	0.935514	0.01870064	0.2340969
267500	-1.64792	-7.44295	5.79503	0.0003266981	0.009494937
268000	-4.44033	-8.34087	3.90053	0.002047297	0.1024992
268500	-2.16213	-7.2504	5.08826	0.002175824	0.04298429
269000	-2.18827	-7.13489	4.94662	0.005234398	0.04700795
269500	-4.37422	-7.27194	2.89771	0.01801296	0.1366746
270000	-3.36173	-7.52336	4.16163	0.01261459	0.0788772
270500	-1.68466	-7.04727	5.3626	0.002385493	0.02905751
271000	-5.94638	-9.01331	3.06693	0.03231786	0.1139087
271500	-3.07485	-7.37754	4.30269	0.01065671	0.07378182
272000	-3.60602	-7.09468	3.48865	0.01167956	0.1134611
272500	-1.5187	-7.17496	5.65626	0.001801163	0.01495892
273000	-6.22455	-7.66315	1.4386	0.03366037	0.193983
273500	-2.604	-7.06347	4.45947	0.005278899	0.07132095
274000	-4.69392	-7.59979	2.90587	0.005214767	0.1490649
274500	-3.87386	-7.43967	3.56581	0.004746027	0.1165367
275000	-4.43794	-7.15804	2.7201	0.009003638	0.1545646
275500	-4.18849	-7.20509	3.0166	0.01625469	0.1324885
276000	-3.09956	-7.55681	4.45726	0.01076671	0.06594371
276500	-3.13799	-7.06899	3.931	0.008988788	0.09403425
277000	-3.95131	-7.1504	3.19909	0.007785106	0.1318336
277500	-2.02252	-7.05131	5.02879	0.003609221	0.04452457
278000	-3.98627	-7.71738	3.73112	0.01712364	0.09589383
278500	-1.65818	-7.04654	5.38836	0.002363881	0.02779141
279000	-3.79466	-7.61245	3.81779	0.0036339	0.1050501
279500	-7.17937	-7.06539	-0.113974	0.02629216	0.2789798
280000	-2.43059	-8.00153	5.57094	0.0004877148	0.02053875
280500	-2.03563	-7.14341	5.10777	0.002492028	0.04169257
281000	-4.72961	-7.05713	2.32752	0.01304989	0.1701474
281500	-1.68891	-7.32065	5.63174	0.000735461	0.01725077
282000	-5.75685	-7.05765	1.3008	0.0166538	0.2178793
282500	-1.93203	-7.05494	5.1229	0.00312683	0.04030135
283000	-4.40887	-7.3483	2.93942	0.01886847	0.1337335
283500	-3.01589	-7.05676	4.04087	0.008065281	0.08946427
284000	-4.10432	-7.06412	2.9598	0.01041661	0.1411664
284500	-3.74539	-7.31176	3.56637	0.01458743	0.1066672
285000	-3.76617	-8.17538	4.40921	0.001730914	0.07738203
285500	-6.39382	-7.5517	1.15788	0.03383018	0.207849
286000	-3.48039	-7.1298	3.64941	0.01163892	0.1054636
286500	-3.32279	-8.35349	5.0307	0.0009328656	0.04710518
287000	-2.09086	-7.07582	4.98496	0.003309355	0.04701603
287500	-3.89706	-9.30867	5.41162	0.006816758	0.02217568
288000	-4.88446	-8.05676	3.1723	0.02429695	0.1166612
288500	-2.18541	-7.66878	5.48337	0.003794781	0.02160973
289000	-2.51196	-7.12474	4.61278	0.006797428	0.06213669
289500	-4.00209	-8.05672	4.05464	0.01669234	0.08014906
290000	-4.6425	-7.36903	2.72653	0.006863038	0.1563838
290500	-2.87469	-7.72039	4.84571	0.001751535	0.0555363
291000	-2.94116	-7.05504	4.11388	0.006784951	0.08709448
291500	-1.69417	-7.38093	5.68675	0.001940354	0.01329523
292000	-4.58714	-7.71577	3.12863	0.02167255	0.1214694
292500	-3.25066	-7.23489	3.98422	0.01130114	0.08906091
293000	-5.09371	-7.11501	2.0213	0.0118307	0.1866775
293500	-2.50835	-7.06701	4.55866	0.006207663	0.06543264
294000	-3.77559	-7.78246	4.00686	0.01545568	0.08377449
294500	-3.80176	-8.02477	4.22301	0.002148956	0.08627353
295000	-3.02952	-7.05124	4.02172	0.007706847	0.09078021
295500	-5.53642	-7.56516	2.02873	0.006902441	0.1912341
296000	-3.5853	-7.05116	3.46587	0.009858183	0.1164218
296500	-4.79863	-7.11234	2.3137	0.01775816	0.1661299
297000	-2.84304	-7.82977	4.98673	0.00797714	0.04225953
297500	-2.31316	-7.05188	4.73872	0.00467366	0.05796353
298000	-3.12755	-8.06371	4.93616	0.00911743	0.04364785
298500	-3.45992	-7.14133	3.68141	0.01167787	0.103825
299000	-2.44333	-8.17088	5.72755	6.190363e-05	0.01313403
299500	-7.68644	-7.64284	-0.0435944	0.0441974	0.2575555
300000	-2.09381	-7.06369	4.96988	0.004373901	0.04670533
300500	-3.9721	-7.10949	3.13739	0.01371098	0.1289927
301000	-4.29123	-7.05106	2.75983	0.01257041	0.1490111
301500	-3.6734	-7.39807	3.72466	0.01450216	0.09883792
302000	-3.34973	-7.06756	3.71783	0.00770217	0.1059797
302500	-2.49932	-7.05095	4.55163	0.005570709	0.066421
303000	-4.96606	-7.06148	2.09542	0.01355006	0.1812521
303500	-1.66642	-7.1599	5.49348	0.00134108	0.02355831
304000	-1.62365	-7.11767	5.49402	0.001442259	0.02342986
304500	-1.90845	-7.07758	5.16913	0.002683847	0.03843281
305000	-6.1147	-9.42728	3.31258	0.03206906	0.1018749
305500	-5.3671	-9.30896	3.94186	0.02400885	0.07847129
306000	-2.72187	-7.10556	4.38369	0.007667847	0.07272073
306500	-4.17378	-8.04554	3.87177	0.01820015	0.0877848
307000	-3.59463	-7.07154	3.47692	0.008393191	0.1173342
307500	-1.92419	-7.19746	5.27327	0.003904025	0.03200564
308000	-5.3395	-7.07653	1.73703	0.01899725	0.1937246
308500	-3.26837	-7.16242	3.89405	0.01090846	0.09396208
309000	-5.08137	-7.39259	2.31122	0.02345979	0.1605526
309500	-7.30467	-7.05704	-0.24763	0.02584052	0.2861142
310000	-4.4339	-7.51739	3.08349	0.01998185	0.1254171
310500	-3.44703	-7.36064	3.91361	0.00440681	0.09948569
311000	-3.3555	-7.72858	4.37308	0.002457911	0.07846133
311500	-5.24507	-7.1596	1.91452	0.01119184	0.1926552
312000	-5.59507	-7.051	1.45593	0.01759136	0.2091856
312500	-5.60727	-7.45003	1.84277	0.008035875	0.1993991
313000	-4.83844	-8.41142	3.57297	0.002261432	0.1186632
313500	-1.80658	-7.21941	5.41283	0.003233068	0.02569869
314000	-3.64684	-8.72608	5.07924	0.009466055	0.03614511
314500	-3.45472	-7.09172	3.637	0.01091713	0.106806
315000	-4.41958	-7.50972	3.09014	0.005312218	0.1397539
315500	-3.21232	-7.65386	4.44154	0.0025021	0.07499403
316000	-2.63664	-7.05164	4.41501	0.005907847	0.07291496
316500	-3.24751	-7.41871	4.1712	0.003636054	0.08737714
317000	-3.19352	-8.248	5.05448	0.008577723	0.03827131
317500	-2.69553	-7.20297	4.50743	0.003812307	0.07038926
318000	-1.87421	-7.16891	5.2947	0.00187843	0.03295988
318500	-1.85442	-7.58551	5.73109	0.001844814	0.0111737
319000	-2.47444	-7.19908	4.72464	0.00687789	0.05646315
319500	-3.45242	-7.28075	3.82833	0.01268922	0.0954674
320000	-2.10752	-7.41631	5.30879	0.004431726	0.02970213
320500	-4.08498	-7.33605	3.25106	0.0167909	0.1202293
321000	-2.49863	-8.24389	5.74526	0.00227798	0.01003245
321500	-5.3048	-8.3874	3.08259	0.02769989	0.1177436
322000	-2.18022	-7.28002	5.0998	0.005231186	0.03935186
322500	-4.94334	-7.18162	2.23828	0.01998066	0.1676786
323000	-2.80436	-7.13575	4.33139	0.008324251	0.07467966
323500	-2.26485	-7.08379	4.81894	0.003765365	0.05486104
324000	-2.89336	-8.47846	5.5851	0.004010989	0.01630717
324500	-2.60087	-7.16072	4.55986	0.003922677	0.06765776
325000	-5.97991	-9.47987	3.49996	0.03010732	0.0944679
325500	-2.23474	-7.05132	4.81657	0.004426268	0.05431826
326000	-2.94599	-7.2371	4.29111	0.009593533	0.07542426
326500	-5.41871	-8.3775	2.95879	0.02880032	0.1228335
327000	-4.26972	-7.50973	3.24001	0.005037778	0.1325349
327500	-4.77807	-8.96791	4.18984	0.01972041	0.07036094
328000	-2.70373	-7.08987	4.38615	0.005071187	0.07519475
328500	-2.46395	-7.17036	4.70641	0.006750266	0.0575025
329000	-3.87206	-7.18762	3.31556	0.01434414	0.1194511
329500	-2.5609	-7.35723	4.79633	0.007436468	0.05232022
330000	-3.73181	-7.1448	3.41299	0.007259057	0.1216646
330500	-4.17073	-8.20171	4.03097	0.002106559	0.09591796
331000	-4.68246	-7.05125	2.36879	0.01417663	0.1669569
331500	-1.41311	-7.04756	5.63445	0.001168866	0.01668168
332000	-2.81183	-7.07043	4.2586	0.007595922	0.07904749
332500	-2.23029	-7.8044	5.57411	0.003317601	0.01755012
333000	-1.95673	-7.29488	5.33815	0.003892778	0.02877292
333500	-2.90667	-7.26963	4.36296	0.009462941	0.0719621
334000	-4.10896	-8.37265	4.2637	0.001656834	0.0847315
334500	-3.20131	-7.98257	4.78126	0.01016918	0.05034115
335000	-3.64194	-7.79319	4.15124	0.01439446	0.07761661
335500	-6.1263	-10.8264	4.70009	0.0003046104	0.06426405
336000	-5.77754	-7.31413	1.53659	0.02684643	0.1958974
336500	-2.19794	-7.59362	5.39568	0.004279418	0.02550996
337000	-3.97441	-7.49948	3.52507	0.01677994	0.1065396
337500	-2.38253	-8.31618	5.93365	0.0002508997	0.002639605
338000	-5.5967	-7.36528	1.76859	0.02642338	0.1847205
338500	-3.05349	-8.1046	5.05111	0.008235245	0.03878224
339000	-2.51276	-7.16635	4.65359	0.006992911	0.05990095
339500	-3.52793	-7.3232	3.79527	0.0048526	0.104957
340000	-5.53369	-7.05144	1.51775	0.01683303	0.2068527
340500	-6.12196	-8.83421	2.71226	0.03486633	0.1290941
341000	-6.53101	-7.051	0.519982	0.02087362	0.2527005
341500	-2.59137	-7.06345	4.47208	0.005235875	0.07073311
342000	-2.69941	-7.0688	4.36939	0.00546877	0.07563519
342500	-2.65104	-7.12626	4.47521	0.004417201	0.07139536
343000	-2.29326	-7.16385	4.87059	0.00584113	0.05020271
343500	-1.93235	-7.10497	5.17261	0.003909473	0.03703313
344000	-5.27823	-7.05369	1.77546	0.01540885	0.1953915
344500	-5.09933	-7.14775	2.04842	0.02011341	0.1770388
345000	-4.2366	-8.18366	3.94706	0.002223876	0.09999656
345500	-1.4633	-7.2639	5.8006	0.0006097803	0.008933418
346000	-3.367	-7.34431	3.9773	0.0124161	0.08829195
346500	-2.64067	-7.09405	4.45338	0.007168039	0.06973626
347000	-1.6031	-7.18742	5.58432	0.001022695	0.01933429
347500	-2.72261	-8.26723	5.54462	0.0004357995	0.02190655
348000	-6.76052	-11.0603	4.29978	0.02565637	0.0589281
348500	-2.6412	-7.08843	4.44723	0.004896808	0.0723147
349000	-6.51654	-7.09617	0.579628	0.01682559	0.2537662
349500	-3.91513	-8.20227	4.28714	0.0153851	0.06983103
350000	-2.02056	-7.45807	5.43751	0.001056071	0.02664159
350500	-2.93813	-8.19754	5.25941	0.006608087	0.02999477
351000	-1.7185	-7.05054	5.33204	0.002413648	0.03055776
351500	-4.56518	-7.06748	2.5023	0.01514138	0.1593168
352000	-3.35988	-7.63878	4.2789	0.01251779	0.07311035
352500	-2.80493	-7.59259	4.78766	0.008604002	0.05158605
353000	-3.28369	-7.05548	3.77179	0.0079944	0.1029894
353500	-4.20259	-7.68398	3.48138	0.01873508	0.106769
354000	-3.48073	-8.9374	5.45667	0.005845767	0.02089409
354500	-1.91086	-7.3512	5.44034	0.001170644	0.0263856
355000	-3.66277	-7.62895	3.96618	0.01473436	0.08652964
355500	-7.05064	-9.5205	2.46986	0.04286021	0.1332198
356000	-1.73832	-7.04929	5.31097	0.002700752	0.03132388
356500	-4.20786	-7.18141	2.97355	0.01606246	0.1348333
357000	-4.38134	-8.56679	4.18545	0.01802611	0.07227445
357500	-9.14705	-8.29968	-0.847365	0.06353877	0.2784027
358000	-3.23542	-7.06773	3.83231	0.009378211	0.09857949
358500	-3.6357	-7.53098	3.89529	0.01451047	0.09029842
359000	-1.93962	-7.12223	5.18261	0.003980054	0.03646253
359500	-5.73614	-7.23337	1.49723	0.02526659	0.1994452
360000	-5.29603	-9.48625	4.19022	0.02179085	0.0682716
360500	-3.42569	-7.41119	3.9855	0.01294333	0.08735475
361000	-2.38807	-7.07795	4.68988	0.004253215	0.06082605
361500	-3.01106	-7.53298	4.52191	0.01018373	0.06329379
362000	-2.92259	-7.08188	4.15928	0.008299547	0.08330959
362500	-2.53905	-7.36317	4.82412	0.007294125	0.05107319
363000	-3.64571	-8.60597	4.96026	0.01039489	0.04116555
363500	-3.70795	-7.06534	3.35739	0.009003501	0.1227001
364000	-3.41802	-7.55686	4.13884	0.003250723	0.08938028
364500	-2.37631	-7.08843	4.71212	0.005888746	0.05807829
365000	-2.60993	-7.07162	4.46169	0.006731436	0.06975715
365500	-2.50439	-7.15083	4.64644	0.006890103	0.06036108
366000	-1.83495	-7.40331	5.56836	0.002753033	0.01840235
366500	-1.97178	-7.15064	5.17886	0.002261686	0.03836848
367000	-3.10799	-7.07914	3.97115	0.006578075	0.09443762
367500	-3.07535	-7.07089	3.99554	0.006677598	0.09311868
368000	-3.72207	-7.05858	3.33651	0.01109181	0.1216559
368500	-3.75252	-8.35533	4.60281	0.0131069	0.05632574
369000	-1.88118	-7.05366	5.17248	0.002970976	0.03797833
369500	-4.90659	-7.46103	2.55443	0.02287015	0.1489813
370000	-1.83114	-7.15321	5.32208	0.00184979	0.03161961
370500	-1.53819	-7.31927	5.78108	0.001128984	0.009390414
371000	-3.1356	-8.15519	5.01959	0.008648798	0.03994513
371500	-6.70938	-7.10259	0.393207	0.01714235	0.2627705
372000	-4.00005	-7.0625	3.06245	0.01246703	0.1339837
372500	-2.54749	-7.75056	5.20307	0.006064975	0.03335466
373000	-2.40655	-7.14969	4.74314	0.006385056	0.05603128
373500	-10.3523	-7.05124	-3.30108	0.03635089	0.4282765
374000	-1.69406	-7.2033	5.50924	0.001213449	0.02289782
374500	-2.2803	-7.13429	4.85399	0.003263255	0.05361064
375000	-5.61524	-7.5596	1.94436	0.02844275	0.1739126
375500	-1.68298	-7.41409	5.73112	0.001658939	0.01135851
376000	-3.79165	-9.59321	5.80156	0.002490996	0.007004367
376500	-2.53303	-7.34539	4.81235	0.002542084	0.05641358
377000	-2.98045	-8.50354	5.5231	0.004637666	0.01878072
377500	-3.16	-7.06392	3.90392	0.008937702	0.09543955
378000	-2.05191	-7.4468	5.39489	0.001153335	0.02867515
378500	-4.166	-7.27692	3.11092	0.006717262	0.13731
379000	-1.40513	-7.05056	5.64543	0.001507277	0.01579452
379500	-2.04597	-7.50459	5.45862	0.0009700298	0.02567231
380000	-5.04002	-8.51534	3.47532	0.002200912	0.1236064
380500	-3.26939	-7.39294	4.12355	0.01190982	0.08148579
381000	-7.04574	-7.76072	0.714979	0.04072238	0.2231019
381500	-3.94196	-7.05145	3.10948	0.01084228	0.1332567
382000	-1.9804	-7.49877	5.51837	0.000856108	0.0227985
382500	-3.93624	-8.40328	4.46704	0.01457963	0.06164178
383000	-5.54745	-7.2384	1.69096	0.010526	0.2044994
383500	-1.94769	-7.33962	5.39193	0.003702996	0.02627368
384000	-2.81379	-8.35361	5.53981	0.004299668	0.01828287
384500	-4.84358	-8.18059	3.33701	0.02380346	0.1089193
385000	-3.86767	-7.13577	3.2681	0.007792586	0.1283757
385500	-8.26206	-11.1567	2.89468	0.04749992	0.1073393
386000	-6.23328	-10.2662	4.03294	0.02680151	0.07112464
386500	-2.74366	-7.87156	5.1279	0.006971188	0.03620695
387000	-5.98683	-8.90955	2.92273	0.0331732	0.1202637
387500	-2.20818	-8.18425	5.97607	0.0005774453	0.000192271
388000	-4.3853	-7.44745	3.06215	0.01933367	0.1271321
388500	-3.45123	-7.05962	3.6084	0.01000957	0.1091439
389000	-2.37916	-7.06914	4.68998	0.0056811	0.05939302
389500	-7.50144	-7.15063	-0.350808	0.01767508	0.2994385
390000	-4.87447	-8.49592	3.62145	0.02323151	0.09526917
390500	-2.32873	-7.2602	4.93146	0.00611006	0.04688996
391000	-1.90839	-7.38738	5.47899	0.003284433	0.02233954
391500	-1.92551	-7.10238	5.17687	0.003870363	0.03685945
392000	-4.41313	-7.37781	2.96468	0.01910352	0.1322359
392500	-1.41008	-7.17463	5.76455	0.001035455	0.01031027
393000	-6.81603	-7.07041	0.25438	0.02514644	0.2617078
393500	-7.09025	-7.12338	0.0331298	0.01745626	0.2804605
394000	-2.38155	-7.07922	4.69767	0.005820616	0.05886902
394500	-3.40629	-7.18712	3.78083	0.005812001	0.1047199
395000	-2.22083	-7.13645	4.91562	0.005401727	0.04839051
395500	-5.49826	-7.0652	1.56694	0.01513206	0.2060942
396000	-2.45379	-8.35369	5.8999	0.001072477	0.003505634
396500	-3.83469	-7.0906	3.25591	0.0086253	0.1281526
397000	-2.44157	-7.06417	4.6226	0.005867057	0.06257615
397500	-1.70774	-7.04815	5.34042	0.002562906	0.02998953
398000	-2.16548	-7.06738	4.9019	0.003691981	0.05078626
398500	-4.44037	-7.15484	2.71447	0.01687664	0.1469731
399000	-2.94466	-8.15065	5.206	0.0008734543	0.03839988
399500	-5.03985	-7.06067	2.02081	0.01676222	0.1817703
400000	-4.10666	-7.19726	3.0906	0.01571755	0.1293259
400500	-3.70142	-7.3491	3.64768	0.01449827	0.102691
401000	-1.70778	-7.18969	5.48191	0.002772482	0.02270524
401500	-1.95563	-7.29801	5.34238	0.00387775	0.0285766
402000	-1.47769	-7.04844	5.57075	0.001806641	0.01922916
402500	-5.52011	-9.27136	3.75125	0.02605647	0.08595429
403000	-3.0268	-7.06109	4.03428	0.008278403	0.08958059
403500	-3.9207	-7.66161	3.74091	0.01662699	0.09590055
404000	-3.15774	-7.66717	4.50943	0.002366201	0.07173568
404500	-4.21469	-7.58476	3.37007	0.01866157	0.112408
405000	-3.96218	-7.94385	3.98167	0.01665596	0.08383359
405500	-3.40006	-7.36942	3.96936	0.004248795	0.09685651
406000	-3.51114	-8.79046	5.27932	0.007508795	0.02809859
406500	-7.72856	-7.06451	-0.664055	0.02282961	0.3099464
407000	-4.04879	-7.06663	3.01785	0.012865	0.1358159
407500	-4.27646	-8.23705	3.96059	0.01852584	0.08301793
408000	-3.16742	-7.38887	4.22145	0.01125509	0.07724551
408500	-4.86874	-7.23074	2.36199	0.02035307	0.1611205
409000	-4.29248	-7.05108	2.7586	0.0122855	0.1493576
409500	-4.62136	-9.68364	5.06228	0.0004075285	0.04605183
410000	-2.97584	-7.51543	4.53959	0.002644418	0.06994921
410500	-5.18678	-7.06399	1.87721	0.0141445	0.1915681
411000	-2.89631	-7.7356	4.83929	0.008798378	0.04881039
411500	-2.76841	-7.97583	5.20742	0.00657896	0.03262313
412000	-2.78127	-7.09089	4.30962	0.005298885	0.07879344
412500	-5.1394	-9.59661	4.45721	0.01892006	0.05779259
413000	-2.32992	-7.05261	4.72269	0.00507691	0.05836165
413500	-1.88257	-7.05679	5.17422	0.002901066	0.03796109
414000	-4.12086	-7.1959	3.07504	0.01577839	0.1300428
414500	-2.08964	-7.9099	5.82025	9.727897e-05	0.008463247
415000	-2.3757	-7.59223	5.21653	0.005544444	0.03320219
415500	-4.38186	-7.08111	2.69925	0.01488384	0.1497268
416000	-3.54998	-7.05392	3.50394	0.01007823	0.114298
416500	-6.4277	-7.07336	0.64566	0.01773183	0.2495584
417000	-4.30239	-7.42934	3.12695	0.01869664	0.124529
417500	-4.73012	-7.18323	2.45311	0.009357368	0.1675605
418000	-2.3582	-7.27361	4.91541	0.006275342	0.04752715
418500	-1.99303	-7.15626	5.16323	0.002283785	0.03912795
419000	-10.0104	-7.65872	-2.35163	0.0615559	0.355599
419500	-3.30265	-7.30176	3.9991	0.01189025	0.08772788
420000	-2.67083	-7.26862	4.59778	0.003283039	0.06640107
420500	-7.57823	-7.21122	-0.367011	0.03496641	0.2829574
421000	-4.21883	-7.39684	3.178	0.01798491	0.1226881
421500	-3.29345	-7.13308	3.83963	0.00618793	0.1014038
422000	-3.51184	-7.94289	4.43105	0.002011743	0.0760089
422500	-3.71022	-8.14501	4.43478	0.001738795	0.07609529
423000	-2.78308	-7.49296	4.70989	0.002383165	0.06169564
423500	-3.49759	-7.14261	3.64501	0.01188351	0.105439
424000	-2.25072	-7.14825	4.89752	0.005585256	0.04911195
424500	-2.06235	-7.34702	5.28467	0.004376604	0.03096325
425000	-3.94238	-7.10083	3.15845	0.008710381	0.1329404
425500	-4.9038	-7.28094	2.37714	0.02120553	0.1595105
426000	-4.17379	-8.36485	4.19106	0.001735315	0.08828483
426500	-2.96106	-7.0552	4.09414	0.007764828	0.08710123
427000	-3.77695	-8.90266	5.12571	0.0005961483	0.04269134
427500	-3.66998	-7.11796	3.44798	0.007533386	0.1196408
428000	-4.44243	-7.13752	2.69508	0.009401988	0.155417
428500	-4.03396	-8.1779	4.14394	0.002017623	0.0903587
429000	-3.74266	-7.0677	3.32504	0.01158018	0.1217413
429500	-6.23449	-7.37005	1.13556	0.03048511	0.2123102
430000	-2.0157	-7.595	5.5793	0.002986378	0.01762196
430500	-2.126	-7.38053	5.25453	0.004668934	0.03217802
431000	-3.18177	-7.05876	3.87698	0.008842105	0.09688191
431500	-1.57371	-7.18992	5.61621	0.000922438	0.01784052
432000	-2.25673	-7.86401	5.60729	0.003130534	0.01607842
432500	-4.66288	-8.79574	4.13287	0.01959139	0.07333844
433000	-4.51679	-7.15464	2.63785	0.01726653	0.1504143
433500	-1.45316	-7.08059	5.62743	0.001084787	0.01711697
434000	-2.61776	-7.24147	4.6237	0.007749061	0.06063893
434500	-2.04312	-7.05068	5.00755	0.003803622	0.04539199
